4 (3),Apr 10,CLE,,BAL,L,11-12,GF,12,2.2,0,4,0,4,0,P
8 (3),Apr 14,CLE,@,NYY,L,6-10,GF,1,0.1,0,0,0,0,0,P
9,Apr 15,CLE,@,NYY,L,3-4,GF,5,1.1,0,1,0,1,0,P
11 (1),Apr 18,CLE,@,BAL,L,3-16,GF,8,1.0,0,0,0,0,0,P
13 (1),Apr 19 (2),CLE,@,BAL,W,8-7,GF,1,0.1,0,0,0,0,0,P
14,Apr 20,CLE,,TOR,L,7-8,,6,0.2,0,0,0,0,0,P
17 (2),Apr 23,CLE,,NYY,L,4-5,GF,1,0.1,0,0,0,0,0,P
20 (2),Apr 26,CLE,,NYY,L,2-14,GF,5,1.0,0,0,0,0,0,P
24 (3),May 2,CLE,@,KCR,L,4-5,,6,1.2,0,0,0,0,0,P
26 (1),May 5,CLE,@,TEX,L,5-6,,3,0.0,0,0,0,0,0,P
34 (7),May 14,CLE,@,CHW,L,3-4,GF,1,0.0,0,0,0,0,0,P
37 (2),May 17,CLE,@,DET,L,4-8,GF,3,1.0,0,0,0,0,0,P
43 (5),May 24,CLE,@,MIL,W,5-3,,1,0.0,0,0,0,0,0,P
45 (1),May 26,CLE,@,BOS,L,5-6,GF,3,1.0,1,0,0,1,0,P
47 (1),May 28,CLE,@,BOS,L,8-12,,13,2.1,0,0,0,0,0,P
