23,96,Jul 24(2),MIN,@,BOS,L,4-5,9-GF,,99,0.0,1,0,0,0,0,0,0,---,1,2,1,0,0,0,1,1,0,0,,2,1,0,0,0,1,0,0,0,0,0,0,5.19,-0.175,-0.73, 9b 1-3 1 out tie, 9b end d 1
24,100,Jul 28,MIN,,OAK,L,10-12,7-GF,,3,3.0,3,1,1,1,3,0,0,3.00,13,49,33,9,8,5,4,1,2,0,,0,0,0,0,0,11,1,0,0,0,1,0,.56,-0.013,0.48, 7t --- 0 out d2, 9t end d 2
25,104,Aug 1,MIN,,MIL,W,9-6,9-GF,,3,0.2,2,1,1,0,1,0,0,4.91,4,17,11,2,2,2,1,0,0,0,,2,2,0,0,0,4,0,1,0,0,0,0,.19,0.005,-2.10, 9t 12- 1 out a6, 9t end a 3
26,106,Aug 4,MIN,@,CHW,L,11-19,7-GF(8),,2,2.0,0,0,0,0,3,0,0,3.18,6,26,17,4,6,2,1,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.00,0.000,0.96, 7b --- 0 out d9, 8b end d 8
27,115,Aug 13,MIN,,TEX,L,1-6,3-6,,8,3.1,2,0,0,2,3,0,1,2.00,14,54,29,6,8,4,4,2,2,0,,3,0,2,0,1,11,0,0,0,0,0,0,.66,0.119,2.24, 3t 123 2 out d3, 6t 3 out d3
28,135,Sep 4,MIN,@,TOR,L,5-16,7-GF(8),,21,2.0,4,2,2,2,3,1,0,3.27,12,44,25,10,5,2,5,2,1,0,,0,0,0,0,0,10,1,0,0,0,0,0,.00,-0.001,-1.00, 7b --- 0 out d9, 8b end d11
