1,93,Jul 31,NYY,@,CLE,L,3-16,,,99,3.0,6,10,0,3,2,1,1,0.00,21,,,,,17,,,,,,
2,102,Aug 11,NYY,@,CHW,L,1-6,,,10,2.0,0,0,0,1,2,0,1,0.00,9,,,,,7,,,,,,
3,126,Sep 7(2),NYY,,WSH,L,3-9,,,26,3.0,3,0,0,1,2,0,0,0.00,11,,,,,10,,,,,,
4,140,Sep 23,NYY,@,CLE,L,3-9,,,15,1.0,0,0,0,1,0,0,1,0.00,3,,,,,1,,,,,,
5,142,Sep 26,NYY,@,CHW,L,0-12,,,2,5.0,4,4,0,6,3,0,2,0.00,25,,,,,17,,,,,,
6,154,Oct 7(2),NYY,@,WSH,L,4-9,,,10,3.0,2,1,0,3,1,0,0,0.00,15,,,,,12,,,,,,
