1,Apr 6,MON,@,PIT,L,0-2,CG,30,8.0,3,1,0,4,0,LF
2,Apr 8,MON,@,PIT,L,2-4,CG,35,8.0,1,0,0,1,0,LF
3,Apr 9,MON,@,PIT,W,8-3,CG,40,9.0,2,0,0,2,0,LF
4,Apr 10,MON,@,NYM,W,4-0,CG,34,9.0,3,0,0,3,0,LF
6 (1),Apr 12,MON,@,NYM,W,8-2,CG,36,9.0,2,0,0,2,0,LF
7,Apr 13,MON,,STL,W,3-2,CG,40,9.0,2,0,0,2,0,LF
8,Apr 14,MON,,STL,L,1-3,CG,36,9.0,0,0,0,0,0,LF
9,Apr 15,MON,,STL,L,2-4,CG,37,9.0,2,0,0,2,0,LF
10,Apr 17,MON,,NYM,L,2-10,GS,42,8.0,1,0,0,1,0,LF
11,Apr 18,MON,,NYM,W,8-6,CG,40,9.0,3,0,0,3,0,LF
12,Apr 19,MON,,NYM,L,6-11,CG,46,9.0,0,0,1,1,0,LF
13,Apr 20,MON,,PIT,L,1-11,GF,16,2.0,0,0,0,0,0,PH LF
14,Apr 21,MON,,PIT,L,7-8,CG,42,9.0,4,0,0,4,0,LF
15,Apr 22,MON,,PIT,L,0-2,CG,33,9.0,2,1,0,3,0,LF
16,Apr 23,MON,,PIT,W,6-3,CG,34,9.0,2,0,0,2,0,LF
17,Apr 24,MON,@,STL,L,3-4,CG,38,8.2,2,0,0,2,0,LF
22 (4),Apr 29,MON,@,SDP,L,2-7,CG,40,8.0,4,0,0,4,0,LF
36 (13),May 19,MON,,CIN,L,4-7,GS,33,8.0,3,0,0,3,0,LF
37,May 20,MON,,CIN,W,6-5,CG,43,9.0,0,0,0,0,0,LF
38,May 22,MON,,ATL,W,7-1,GS,21,7.0,2,0,0,2,0,LF
39,May 23,MON,,ATL,W,7-6,GS,40,8.0,2,0,0,2,0,LF
56 (16),Jun 12,MON,@,CHC,L,2-5,CG,33,8.0,0,0,0,0,0,LF
57,Jun 13,MON,@,CHC,L,3-4,CG,34,8.0,1,0,0,1,0,LF
136 (78),Sep 6,MON,,HOU,L,1-3,CG,34,9.0,2,0,0,2,0,LF
137,Sep 7,MON,,STL,L,7-8,CG,45,10.0,1,0,0,1,0,LF
138,Sep 8,MON,,STL,W,6-1,GS,33,7.0,0,0,0,0,0,LF
139,Sep 9,MON,,STL,L,3-10,CG,47,9.0,5,0,0,5,0,LF
140,Sep 11,MON,,NYM,W,4-3,GS,31,8.0,0,0,0,0,0,LF
141,Sep 12,MON,,NYM,W,4-1,GS,23,7.0,2,0,0,2,0,LF
142,Sep 13,MON,,NYM,W,7-5,CG,40,9.0,2,0,0,2,0,LF
143,Sep 14,MON,@,PHI,L,2-6,CG,33,8.0,3,0,0,3,0,LF
144,Sep 15,MON,@,PHI,W,3-0,GS,23,6.0,2,0,0,2,0,LF
145,Sep 16,MON,@,PIT,W,6-3,GS,24,6.0,0,0,0,0,0,LF
146,Sep 17,MON,@,PIT,L,2-3,GS,25,6.0,1,0,0,1,0,LF
147,Sep 18,MON,@,NYM,W,10-4,GS,30,7.0,1,0,0,1,0,LF
148,Sep 19,MON,@,NYM,L,5-7,GS,23,6.0,2,0,0,2,0,LF
150 (1),Sep 21,MON,,PHI,L,2-9,CG,43,9.0,3,0,0,3,0,LF
151,Sep 22,MON,,PHI,L,2-5,CG,37,9.0,2,0,0,2,0,LF
152,Sep 23,MON,,PIT,W,5-1,GS,22,7.0,0,0,0,0,0,LF
154 (1),Sep 25,MON,,CHC,W,4-3,CG,38,10.0,2,0,0,2,0,LF
155,Sep 26,MON,,CHC,W,12-0,GS,26,7.0,0,0,0,0,0,LF
156,Sep 27,MON,,CHC,W,1-0,CG,34,9.0,1,0,0,1,0,LF
158 (1),Sep 29,MON,@,STL,L,1-2,CG,42,9.2,5,0,0,5,0,LF
159,Sep 30,MON,@,STL,L,2-3,GS,21,6.0,1,0,0,1,0,LF
160,Oct 2,MON,@,CHC,L,1-3,CG,33,8.0,1,0,0,1,0,LF
161,Oct 3,MON,@,CHC,W,3-1,CG,35,9.0,2,0,0,2,0,LF
