1,117 (116),Aug 10,SEA,,MIN,L,7-13,CG,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.000,.250,.000,.250,7,.99,-0.089,-0.60,CF
2,118,Aug 11,SEA,,MIN,W,5-4,CG(10),4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,.143,.250,.143,.393,7,1.43,-0.172,-1.31,CF
3,119,Aug 12,SEA,,MIN,L,0-3,CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.100,.182,.100,.282,7,1.24,-0.117,-1.04,CF
4,120,Aug 14,SEA,@,NYY,W,2-1,CG,3,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.154,.214,.385,.599,7,.60,0.126,0.80,CF
5,121,Aug 15,SEA,@,NYY,L,2-3,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.176,.222,.353,.575,6,1.32,-0.089,-0.74,CF
6,124 (2),Aug 18,SEA,@,DET,L,3-4,GS-9,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,.158,.238,.316,.554,6,.87,-0.079,-0.75,LF
7,125,Aug 19,SEA,@,DET,W,4-1,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.158,.238,.316,.554,5,,,,LF
8,127 (1),Aug 21,SEA,@,BAL,W,4-3,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.158,.238,.316,.554,6,,,,LF
9,128,Aug 22,SEA,@,BAL,L,0-4,CG,4,4,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,.217,.280,.391,.671,6,.76,0.161,1.31,CF
10,129,Aug 24,SEA,,NYY,L,4-6,8-GF(10),1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.208,.269,.375,.644,6,1.15,-0.028,-0.16,LF
11,130,Aug 25,SEA,,NYY,L,1-14,8-9,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.208,.269,.375,.644,4,,,,RF
