15,95 (94),Jul 19,MON,@,NYM,W,5-4,9-9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.50,-0.012,-0.16,PH
16,96,Jul 20,MON,@,NYM,L,1-4,5-GF,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.58,-0.031,-0.48,LF
17,97,Jul 21,MON,@,NYM,W,4-3,7-7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.250,.250,.250,.500,9,.43,0.027,0.65,PH
18,98,Jul 23,MON,@,PIT,L,1-5,7-7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.200,.200,.200,.400,9,.39,-0.010,-0.17,PH
19,102 (3),Jul 27,MON,@,STL,L,3-6,5-5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.167,.167,.167,.333,9,.35,-0.009,-0.11,PH
20,104 (1),Jul 29,MON,,COL,W,4-1,7-8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.143,.143,.143,.286,7,.58,-0.018,-0.82,PH
21,108 (3),Aug 2,MON,,CIN,W,11-1,8-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.125,.125,.125,.250,4,.00,0.000,-0.46,RF
22,149 (40),Sep 15,MON,,FLA,L,3-4,5-6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.111,.111,.111,.222,9,.53,-0.013,-0.17,PH
23,157 (7),Sep 24,MON,@,PHI,W,6-2,8-8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.100,.100,.100,.200,9,.07,-0.002,-0.24,PH
24,161 (3),Sep 28,MON,,ATL,L,0-4,8-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.100,.100,.100,.200,4,,,,PR LF
25,162,Sep 29,MON,,ATL,W,6-3,5-8,2,2,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,.167,.167,.167,.333,4,.83,0.097,1.28,LF
