129 (128),Sep 15,MON,,HOU,L,3-7,GF,3,1.0,1,0,0,1,0,CF
130,Sep 16,MON,,HOU,L,4-7,GF,13,3.0,1,0,0,1,0,LF
132 (1),Sep 18,MON,@,CIN,L,4-7,GS,34,7.0,1,1,0,2,0,RF
133,Sep 19,MON,@,CIN,W,4-1,CG,34,9.0,2,0,0,2,0,RF
135 (1),Sep 22,MON,@,ATL,L,1-5,CG,37,8.0,2,0,1,3,0,RF
136,Sep 23,MON,@,ATL,W,5-2,CG,36,9.0,0,0,0,0,0,RF
137,Sep 24,MON,@,ATL,L,4-5,CG,38,9.2,1,0,0,1,0,RF
138,Sep 25,MON,@,FLA,W,9-0,GF,6,2.0,1,0,0,1,0,CF
139,Sep 26,MON,@,FLA,W,5-4,GF,11,3.0,0,0,0,0,0,PH RF
140,Sep 27,MON,@,FLA,L,3-9,GF,16,3.0,0,0,0,0,0,CF
141,Sep 28,MON,,CIN,L,7-9,CG,43,9.0,3,0,0,3,0,RF
142,Sep 29,MON,,CIN,L,9-14,GF,12,3.0,1,0,0,1,0,CF LF
143,Sep 30,MON,,CIN,W,6-1,CG,32,9.0,5,0,0,5,0,RF
144,Oct 1,MON,,CIN,L,1-5,GF,9,3.0,0,0,0,0,0,PH LF
