1,147 (146),Sep 25 (1),NYY,,CLE,L,5-6,0-0,3,3,0,0,0,0,0,,0,,1,0,0,,,,0,,.000,.000,.000,.000,9,P
2,154 (6),Oct 7,NYY,,BOS,W,4-3,GS-0,1,1,0,0,0,0,0,0,0,,1,0,0,,,,0,,.000,.000,.000,.000,9,P
