3,151 (150),Sep 29 (2),NYY,,CHW,L,1-3,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,,,,,9,P
4,153 (1),Oct 2,NYY,,PHA,W,3-2,GS-0,2,2,0,1,0,0,0,0,0,,0,0,0,,,,0,,.500,.500,.500,1.000,9,P
