1,Apr 10,DET,@,SLB,L,1-3,CG,0,8.0,2,3,0,5,1,
2,Apr 11,DET,@,SLB,L,6-8,CG,0,8.0,0,4,2,6,0,
3,Apr 14,DET,@,CLE,W,5-4,CG,0,9.0,1,0,1,2,0,
4,Apr 15,DET,@,CLE,L,0-9,CG,0,8.0,2,5,0,7,0,
5,Apr 16,DET,@,CLE,L,1-2,CG,0,8.0,0,5,0,5,0,
6,Apr 17,DET,,SLB,W,4-3,CG,0,9.0,1,0,0,1,0,
7,Apr 18,DET,,SLB,L,2-3,GS,0,7.0,0,3,1,4,0,
16 (8),Apr 30,DET,,CHW,L,3-8,CG,0,9.0,2,2,0,4,0,
17,May 1,DET,,CHW,L,5-8,CG,0,9.0,0,3,1,4,0,
18,May 2,DET,,CHW,L,1-2,CG,0,9.0,2,1,1,4,1,
19,May 3,DET,,CHW,L,4-6,GS,0, ,1,0,0,1,0,
20,May 4,DET,@,CHW,W,2-1,CG,0,9.0,1,2,0,3,1,
21,May 7,DET,,NYY,L,0-6,CG,0,9.0,2,2,1,5,0,
22,May 8,DET,,NYY,W,3-1,CG,0,9.0,0,3,0,3,0,
23,May 9,DET,,NYY,L,0-9,CG,0,9.0,1,2,2,5,0,
145,Sep 25 (1),BSN,@,PHI,L,1-3,CG,0,8.0,0,2,0,2,0,
146,Sep 25 (2),BSN,@,PHI,L,6-7,CG,0,8.1,0,1,0,1,0,
147,Sep 26 (1),BSN,@,PHI,L,3-6,CG,0,8.0,0,0,0,0,0,
148,Sep 26 (2),BSN,@,PHI,W,10-9,CG,0,9.0,0,1,0,1,0,
149,Sep 27,BSN,@,PHI,W,9-3,CG,0,9.0,2,2,1,5,0,
150,Sep 29 (1),BSN,,NYG,L,3-5,CG,0,9.0,3,2,0,5,1,
151,Sep 29 (2),BSN,,NYG,W,8-1,CG,0,7.0,1,3,0,4,0,
152,Sep 30,BSN,,NYG,W,8-0,CG,0,9.0,0,2,0,2,0,
153,Oct 3 (1),BSN,,BRO,W,3-1,CG,0,9.0,3,2,0,5,0,
154,Oct 3 (2),BSN,,BRO,W,7-6,CG,0,8.0,2,3,1,6,0,
