1,Apr 6,TBR,,BAL,L,2-6,,1,0.0,0,0,0,0,0,P
3 (1),Apr 8,TBR,,BAL,W,2-0,,1,0.1,0,0,0,0,0,P
4,Apr 10,TBR,@,MIA,L,9-10,,2,0.2,0,0,0,0,0,P
6 (1),Apr 12,TBR,@,MIA,W,8-5,,3,0.1,0,0,0,0,0,P
9 (2),Apr 15,TBR,@,TOR,L,7-12,,8,1.1,0,0,0,0,0,P
