112,1,Apr 17,CLE,@,DET,W,2-1,CG,4,4,1,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,.500,.500,.500,1.000,2,1.12,0.028,0.40,2B
113,2,Apr 18,CLE,@,DET,W,4-2,CG(10),5,5,0,1,0,0,0,0,0,0,1,0,0,,0,0,1,0,.333,.333,.333,.667,2,1.54,-0.085,-0.87,2B
114,3,Apr 20,CLE,,SLB,W,4-1,CG,4,2,0,0,0,0,0,0,2,0,1,0,0,,0,0,0,0,.273,.385,.273,.657,2,.67,-0.021,-0.25,2B
115,4,Apr 21,CLE,,SLB,L,1-9,CG,4,3,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,.214,.353,.214,.567,2,1.15,-0.096,-0.58,2B
116,5,Apr 22 (1),CLE,,SLB,W,10-3,CG,5,3,1,1,0,0,0,1,2,0,1,0,0,,0,0,0,0,.235,.409,.235,.644,2,.76,0.059,0.68,2B
117,6,Apr 22 (2),CLE,,SLB,W,4-3,CG,5,3,1,1,0,0,0,0,2,0,1,0,0,,0,0,0,0,.250,.444,.250,.694,2,.71,0.050,0.51,2B
118,7,Apr 24,CLE,,CHW,W,5-2,CG,5,5,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,.200,.375,.200,.575,2,.72,-0.113,-1.81,2B
119,8,Apr 28,CLE,@,SLB,W,12-4,CG,5,5,1,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,.233,.378,.233,.612,2,.29,-0.033,-0.62,2B
120,9,Apr 29 (1),CLE,@,SLB,L,3-6,CG,5,4,1,1,0,0,0,0,1,0,0,0,0,,0,0,0,0,.235,.381,.235,.616,2,.98,-0.009,-0.01,2B
121,10,Apr 29 (2),CLE,@,SLB,L,11-13,CG,6,4,2,2,0,0,0,0,2,0,0,0,0,,0,0,0,0,.263,.417,.263,.680,2,.72,0.018,0.64,2B
122,11,May 1,CLE,,BOS,W,7-1,CG,4,2,2,1,0,0,0,0,2,0,0,0,0,,0,0,0,0,.275,.442,.275,.717,2,.51,0.076,0.96,2B
123,12,May 2,CLE,,BOS,W,4-3,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,.273,.429,.273,.701,2,.60,-0.046,-0.95,2B
124,13,May 4,CLE,,PHA,L,1-3,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,.271,.417,.271,.687,2,1.27,0.045,0.35,2B
125,14,May 5,CLE,,PHA,W,3-2,CG,4,3,1,1,0,0,0,0,1,0,0,0,0,,1,1,0,0,.275,.422,.275,.696,2,.93,0.010,0.22,2B
126,15,May 6 (1),CLE,,WSH,L,1-8,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,.255,.397,.255,.652,2,.77,-0.064,-0.79,2B
127,16,May 6 (2),CLE,,WSH,W,4-2,CG,4,2,1,1,1,0,0,0,2,0,0,0,0,,0,0,2,0,.263,.417,.281,.697,2,.77,0.049,0.43,2B
128,17,May 7,CLE,,WSH,L,10-11,CG,5,5,0,2,0,0,0,1,0,0,1,0,0,,0,0,0,0,.274,.416,.290,.706,2,.98,0.017,0.32,2B
129,18,May 9,CLE,,NYY,L,2-9,CG,4,4,1,2,1,0,0,0,0,0,0,0,0,,0,0,0,0,.288,.420,.318,.738,2,.91,0.009,0.65,2B
130,19,May 11,CLE,@,CHW,L,1-12,8-8,1,1,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,.299,.427,.343,.770,9,.00,0.000,0.22,PH
131,20,May 12,CLE,@,CHW,L,2-3,8-8,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,.294,.422,.338,.760,9,1.03,-0.027,-0.11,PH
132,23 (2),May 14,CLE,@,NYY,L,4-11,7-7,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,.290,.417,.333,.750,9,.59,-0.015,-0.16,PH
133,24,May 16,CLE,@,NYY,L,3-11,7-7,1,1,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,.286,.412,.329,.740,9,.06,-0.002,-0.16,PH
134,25,May 17,CLE,@,NYY,L,0-1,CG,5,4,0,1,0,0,0,0,1,0,0,0,0,,0,0,0,0,.284,.411,.324,.735,2,1.27,-0.022,-0.10,2B
135,26,May 18,CLE,@,BOS,L,1-2,CG,4,4,0,1,0,0,0,0,0,0,2,0,0,,0,0,0,0,.282,.404,.321,.725,2,1.31,-0.075,-0.36,2B
136,27,May 19,CLE,@,BOS,L,4-9,CG,5,5,1,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,.289,.404,.325,.729,1,.99,0.051,0.33,2B
137,28,May 20 (1),CLE,@,PHA,L,1-2,CG,4,3,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,1,.279,.398,.314,.712,1,1.53,-0.149,-0.93,2B
138,30 (1),May 22,CLE,@,PHA,W,6-2,CG,5,5,1,2,0,0,1,1,0,0,1,0,0,,0,0,0,0,.286,.398,.352,.750,1,1.01,0.073,0.40,2B
139,31,May 24,CLE,@,WSH,W,16-0,CG,6,5,3,4,1,0,0,3,1,0,0,0,0,,0,0,0,0,.313,.421,.385,.806,1,.23,0.040,3.61,2B
140,32,May 25,CLE,,CHW,L,4-6,CG,5,5,0,1,0,0,0,0,0,0,1,0,0,,0,0,0,0,.307,.412,.376,.788,1,1.25,-0.155,-1.23,2B
141,33,May 26,CLE,,CHW,L,0-6,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,.305,.407,.371,.778,7,.38,-0.014,-0.45,2B
