22,4,Apr 6,KCR,,CHW,L,0-14,5-5,,99,0.2,3,1,1,0,0,0,0,13.50,5,22,10,3,1,3,2,2,0,0,,1,1,0,0,0,5,1,0,0,0,0,0,.19,-0.027,-1.39, 5t 1-- 1 out d6, 5t 3 out d8
23,56,Jun 5,KCR,@,CHW,L,1-6,8-GF(8),,59,1.0,0,0,0,0,1,0,0,5.40,3,10,6,2,2,0,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.02,0.002,0.55, 8b --- 0 out d5, 8b end d 5
24,58,Jun 7,KCR,,STL,L,6-12,9-GF,,1,1.0,1,0,0,0,1,0,0,3.38,4,14,10,3,2,3,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.01,0.001,0.60, 9t --- 0 out d6, 9t end d 6
25,61,Jun 10,KCR,,FLA,L,8-15,9-10,,2,1.2,1,0,0,1,0,0,0,2.08,7,21,12,2,0,6,0,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,1.45,0.082,0.71, 9t --- 0 out d1,10t 12- 2 out tie
26,64,Jun 14,KCR,@,STL,L,0-3,8-GF(8),,3,1.0,0,0,0,0,1,0,0,1.69,3,6,5,1,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.08,0.006,0.49, 8b --- 0 out d3, 8b end d 3
27,68,Jun 19,KCR,@,MON,L,3-6,8-8,,4,0.1,1,2,2,3,0,0,0,4.76,4,14,2,0,0,0,1,1,0,0,,0,0,0,1,0,1,1,0,1,0,0,0,.56,-0.081,-1.41, 8b --- 0 out d1, 8b 12- 1 out d2
28,98,Jul 21,KCR,,CLE,W,13-12,5-6,,31,2.0,3,1,1,1,0,0,0,4.70,10,25,15,1,1,2,7,4,2,0,,0,0,0,0,0,8,1,0,0,0,1,0,.81,-0.006,0.20, 5t --- 0 out d2, 6t 3 out d3
29,99,Jul 23,KCR,@,DET,L,1-10,8-GF(8),,1,1.0,1,0,0,0,1,0,0,4.15,4,14,9,3,2,0,3,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.00,0.000,0.50, 8b --- 0 out d9, 8b end d 9
30,101,Jul 25,KCR,@,DET,L,2-5,8-GF(8),,1,0.1,0,0,0,0,1,0,0,4.00,1,5,3,1,1,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.18,0.005,0.32, 8b -2- 2 out d3, 8b end d 3
31,106,Jul 30,KCR,,TOR,L,4-13,8-GF,,4,2.0,4,2,2,1,1,0,0,4.91,11,33,20,4,2,2,7,2,1,0,,0,0,0,0,0,9,0,0,0,0,1,0,.01,0.000,-0.80, 8t --- 0 out d8, 9t end d10
