55 (54),Jun 10,TEX,@,MIL,W,3-1,CG,33,9.0,2,1,0,3,0,3B
56,Jun 11,TEX,@,MIL,L,1-7,CG,35,8.0,2,4,1,7,0,3B
57,Jun 12,TEX,@,MIL,L,1-8,CG,43,8.0,1,3,0,4,0,3B
58,Jun 13,TEX,@,TOR,W,6-3,GS,21,6.0,0,0,0,0,0,3B
59,Jun 14,TEX,@,TOR,L,6-7,CG,48,8.2,0,1,0,1,0,3B
60,Jun 15,TEX,@,TOR,L,3-5,GS,27,6.0,0,2,0,2,0,3B
61,Jun 16,TEX,@,KCR,W,6-3,GF,9,2.0,0,2,0,2,0,3B
63 (1),Jun 18,TEX,,MIL,W,8-1,CG,33,9.0,1,3,0,4,0,3B
64,Jun 19,TEX,,MIL,L,4-10,CG,42,9.0,2,5,1,8,1,3B
65,Jun 20,TEX,,TOR,W,5-2,GS,23,6.0,1,0,0,1,0,3B
66,Jun 21,TEX,,TOR,W,2-1,CG,34,9.0,1,3,0,4,0,3B
67,Jun 22,TEX,,TOR,L,5-6,GS,21,6.0,0,0,0,0,0,3B
70 (2),Jun 26,TEX,,SEA,L,4-8,GF,3,1.0,0,0,0,0,0,SS
73 (2),Jun 29,TEX,,MIN,L,3-5,,10,2.0,1,1,0,2,0,SS
