465,44 (43),May 19,CHC,,FLA,L,7-8,8-GF(11),2,2,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,.500,.500,2.000,2.500,8,2.13,0.335,1.56,PH 2B
466,45,May 20,CHC,@,ATL,L,1-18,8-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.500,.500,2.000,2.500,2,,,,PR 2B
467,46,May 21,CHC,@,ATL,W,4-2,GS-6,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.200,.200,.800,1.000,7,.87,-0.072,-0.70,3B
468,48 (1),May 24,CHC,@,HOU,L,7-8,7-7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.200,.333,.800,1.133,9,3.65,0.137,0.85,PH
469,49,May 25,CHC,@,HOU,L,2-5,9-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.167,.286,.667,.952,8,.13,-0.003,-0.10,PH
470,50,May 26,CHC,@,HOU,L,2-7,CG,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.100,.182,.400,.582,2,.77,-0.077,-1.04,2B
471,51,May 27,CHC,,ATL,L,1-9,7-8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.091,.167,.364,.530,7,.05,-0.001,-0.31,PH
472,52,May 29,CHC,,ATL,L,0-2,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,.067,.125,.267,.392,2,1.12,-0.152,-1.35,2B
473,54 (1),Jun 1,CHC,@,FLA,W,5-4,8-GF(10),2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.059,.111,.235,.346,9,.85,-0.047,-0.43,PH SS
474,56 (1),Jun 3,CHC,,PHI,W,4-3,7-8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.056,.105,.222,.327,9,3.07,-0.071,-0.49,PH
475,57,Jun 4,CHC,,PHI,L,3-12,9-GF,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.056,.150,.222,.372,9,.00,0.000,0.21,PH
476,64 (6),Jun 12,CHC,@,PHI,L,3-4,6-6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.056,.190,.222,.413,9,.66,0.029,0.39,PH
477,65,Jun 13,CHC,,SDP,W,6-3,GS-13,6,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.043,.185,.174,.359,2,1.96,-0.235,-0.79,3B
478,71 (5),Jun 19,CHC,,LAD,L,3-4,11-GF(13),2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.040,.172,.160,.332,9,1.87,-0.097,-0.28,2B
479,74 (2),Jun 22,CHC,@,SDP,W,9-6,CG(16),8,4,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,.034,.176,.138,.314,7,2.25,-0.169,-1.90,2B
