1,149,Sep 20(2),NYG,,PIT,W,14-8,GS-,,99,3.2,3,7,2,6,2,0,0,4.91,22,,,,,,33,,,,,,16,,,0,,0,,,,,,
2,153,Sep 25(1),NYG,,PHI,W,5-2,CG,W(1-0),4,9.0,7,2,2,3,0,1,0,2.84,36,15,11,0,2,7,62,,,0,0,0,33,0,1,0,2,0,1,.52,0.279,2.62, 1t start tie, 9t 3 out a3
