37 (36),May 19,CHW,,CLE,L,7-13,,8,1.0,0,1,0,1,0,P
38,May 22 (1),CHW,,NYY,L,2-10,,5,0.2,0,1,0,1,0,P
44 (5),May 27,CHW,@,DET,L,5-10,,11,2.0,1,1,0,2,0,P
