6,146 (145),Sep 26,CLE,@,WSH,L,2-8,0-0,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.000,.000,.000,.000,8,C
7,148 (1),Sep 28,CLE,@,PHA,L,3-9,CG,4,3,0,1,0,0,0,0,0,,1,0,1,,,,0,,.250,.250,.250,.500,8,C
