190,1,Apr 23,PHI,,NYG,L,7-10,CG,4,4,0,1,0,0,0,0,0,,1,0,0,,,,0,,.250,.250,.250,.500,8,C
191,4 (2),Apr 28,PHI,,BRO,L,1-10,CG,4,4,0,1,0,0,0,0,0,,1,0,0,,,,0,,.250,.250,.250,.500,8,C
192,5,Apr 29,PHI,,BRO,W,8-5,CG,4,4,0,1,0,0,0,0,0,,0,0,0,,,,0,,.250,.250,.250,.500,8,C
193,6,Apr 30,PHI,,BRO,T,9-9,0-GF(20),0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.250,.250,.250,.500,8,C
194,9 (2),May 4,PHI,@,NYG,W,4-3,CG,3,2,0,0,0,0,0,0,1,,0,0,0,,,,0,,.214,.267,.214,.481,8,C
195,10,May 6,PHI,@,BRO,L,9-11,0-GF,1,1,0,0,0,0,0,,0,,0,0,0,,,,0,,.200,.250,.200,.450,9,PH
196,11,May 8,PHI,@,BRO,L,1-2,CG,3,3,0,1,0,0,0,0,0,,2,0,0,,,,1,,.222,.263,.222,.485,8,C
197,12,May 13,PHI,,PIT,W,3-2,CG,3,3,0,2,1,0,0,1,0,,0,0,0,,,,0,,.286,.318,.333,.652,8,C
198,13,May 14,PHI,,PIT,L,3-8,CG,4,4,0,1,0,0,0,0,0,,0,0,0,,,,0,,.280,.308,.320,.628,8,C
199,14,May 15,PHI,,PIT,L,0-5,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.280,.308,.320,.628,8,C
200,15,May 16,PHI,,PIT,L,3-8,CG,3,3,1,1,0,0,0,0,0,,0,0,0,,,,0,,.286,.310,.321,.632,8,C
201,16,May 19,PHI,,STL,W,10-3,CG,4,4,0,0,0,0,0,,0,,1,0,0,,,,0,,.250,.273,.281,.554,8,C
202,18 (1),May 21,PHI,,STL,W,6-0,CG,3,3,1,2,0,0,0,,0,,0,0,0,,,,0,,.286,.306,.314,.620,8,C
