4 (3),Apr 19 (1),PHI,@,BSN,L,3-7,GF,0, ,2,1,0,3,1,
8 (3),Apr 23,PHI,,BRO,L,1-3,GF,0,2.0,0,0,0,0,0,
22 (13),May 16,PHI,,PIT,L,4-12,GF,0,4.0,1,1,0,2,0,
29 (6),May 24,PHI,,CIN,L,9-19,GF,0, ,3,4,0,7,1,
35 (5),Jun 1,PHI,@,PIT,W,9-1,GF,0, ,0,0,0,0,0,
56 (20),Jun 26 (2),PHI,,NYG,W,6-5,GF,0,7.0,5,0,0,5,0,
58 (1),Jun 28 (1),PHI,@,BRO,L,3-5,GF,0, ,0,0,0,0,0,
67 (8),Jul 6,PHI,,PIT,L,5-8,GF,0,3.0,1,2,0,3,1,
68,Jul 7,PHI,,PIT,L,1-4,GF,0, ,0,0,0,0,0,
83 (14),Jul 28,PHI,@,CIN,W,6-3,CG,0,10.0,2,2,0,4,0,
84,Jul 29,PHI,@,CIN,W,1-0,CG,0,9.0,1,0,0,1,0,
87 (2),Jul 31 (2),PHI,@,STL,L,2-4,GS,0,6.0,2,1,0,3,0,
89 (1),Aug 2,PHI,@,STL,W,6-0,CG,0,9.0,1,2,0,3,0,
93 (3),Aug 6,PHI,@,CHC,W,3-2,CG,0,9.0,7,0,0,7,0,
97 (3),Aug 11 (2),PHI,@,PIT,W,3-2,CG,0,9.0,9,3,0,12,0,
100 (2),Aug 15,PHI,@,BSN,L,0-3,GS,0, ,1,1,0,2,0,
101,Aug 16 (1),PHI,,PIT,W,5-3,CG,0,9.0,5,2,0,7,0,
102,Aug 16 (2),PHI,,PIT,W,3-0,CG,0,9.0,4,0,0,4,1,
104 (1),Aug 17 (2),PHI,,PIT,W,7-3,CG,0,9.0,7,0,0,7,0,
106 (1),Aug 20,PHI,,CHC,L,2-4,CG,0,9.0,8,2,0,10,0,
108 (1),Aug 21 (2),PHI,,CHC,L,2-4,CG,0,9.0,2,2,0,4,0,
110 (1),Aug 24 (1),PHI,,CIN,W,6-5,CG,0,9.0,8,4,0,12,0,
111,Aug 24 (2),PHI,,CIN,W,7-6,GF,0,2.0,3,0,0,3,0,
114 (2),Aug 27,PHI,,STL,W,6-4,GF,0,2.0,1,1,0,2,0,
115,Aug 28,PHI,,STL,L,5-6,GS,0,8.0,7,1,0,8,0,
118 (2),Aug 30 (2),PHI,,BSN,L,0-3,CG,0,9.0,2,4,0,6,0,
122 (3),Sep 4,PHI,@,BRO,T,0-0,CG,0,14.0,7,2,0,9,1,
126 (3),Sep 6 (2),PHI,@,NYG,L,0-7,CG,0,8.0,3,1,0,4,0,
128 (1),Sep 7 (2),PHI,@,NYG,L,1-2,CG,0,8.0,4,0,0,4,0,
129,Sep 8 (1),PHI,@,BSN,L,3-4,CG,0,9.2,5,0,0,5,0,
132 (2),Sep 10 (2),PHI,@,BSN,L,2-12,GS,0,5.0,3,1,0,4,0,
142 (9),Sep 22 (2),PHI,@,CHC,W,4-1,CG,0,9.0,3,1,0,4,0,
144 (1),Sep 23 (2),PHI,@,CHC,W,11-4,CG,0,9.0,5,0,0,5,0,
146 (1),Sep 25,PHI,@,PIT,L,0-3,CG,0,8.0,5,1,0,6,1,
148 (1),Sep 29,PHI,@,STL,L,2-7,GF,0, ,2,0,0,2,0,
149,Sep 30 (1),PHI,@,STL,W,11-2,GF,0, ,2,0,0,2,0,
150,Sep 30 (2),PHI,@,STL,W,10-6,CG,0,9.0,6,0,0,6,0,
151,Oct 2 (1),PHI,,NYG,L,2-5,CG,0,12.0,4,0,0,4,0,
154 (2),Oct 3 (2),PHI,,NYG,L,0-6,CG,0,9.0,4,1,1,6,0,
