1,66,Jun 17(2),MIN,,CLE,L,2-6,7-8,,99,2.0,2,1,1,1,1,1,0,4.50,9,29,19,2,2,2,5,1,1,0,,0,0,0,0,0,8,0,0,0,0,0,0,.30,-0.005,0.05,2.70,6.00, 7t --- 0 out d3, 8t 3 out d4
2,68,Jun 20,MIN,,CHW,W,9-7,6-6,H(1),2,0.2,3,1,1,1,1,1,0,6.75,6,31,19,5,0,3,1,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,1.84,-0.157,-1.27,-0.90,2.00, 6t --- 0 out a2, 6t 123 2 out a1
3,70,Jun 22,MIN,,CHW,L,0-9,7-8,,1,1.1,0,0,0,1,1,0,0,4.50,5,26,17,3,5,2,1,1,0,0,,2,0,0,0,0,4,0,0,0,0,0,0,.00,0.001,1.14,4.40,7.00, 7t -23 2 out d9, 8t 3 out d9
4,74,Jun 26,MIN,@,BOS,L,1-4,8-GF(8),,3,1.0,0,0,0,0,1,0,0,3.60,3,15,7,2,1,0,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.10,0.008,0.56,4.25,6.00, 8b --- 0 out d3, 8b end d 3
5,75,Jun 27,MIN,@,BOS,L,2-9,3-3,,0,1.0,3,1,0,0,0,0,0,3.00,5,24,14,3,1,1,4,3,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.98,-0.046,-0.45,0.45,3.00, 3b --- 0 out d2, 3b 3 out d3
6,78,Jun 30,MIN,@,KCR,L,1-8,6-GF(8),,2,2.2,2,1,0,0,0,0,0,2.08,11,35,27,5,0,6,5,3,0,0,,1,1,0,0,0,9,1,0,0,0,2,1,.00,-0.003,0.05,4.80,8.00, 6b --3 1 out d5, 8b end d 7
7,99,Jul 25,MIN,@,LAD,L,2-6,8-GF(8),,24,1.0,1,0,0,0,0,0,0,1.86,3,11,8,2,0,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,.07,0.003,0.50,1.65,3.00, 8b --- 0 out d4, 8b end d 4
8,104,Aug 1,MIN,@,SDP,L,0-3,8-GF(8),,6,1.0,2,2,2,0,1,1,0,3.38,5,20,14,2,3,1,3,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.34,-0.098,-1.52,-0.95,0.00, 8b --- 0 out d1, 8b end d 3
9,113,Aug 10,MIN,@,MIL,W,7-2,3-5,W(1-0),8,2.2,0,0,0,0,2,0,0,2.70,7,34,21,7,2,2,3,1,1,0,,3,0,0,0,0,7,0,0,0,1,0,0,.83,0.217,2.64,,, 3b 123 1 out a4, 5b 3 out a4
10,116,Aug 13,MIN,@,DET,W,6-4,6-6,,2,1.0,1,0,0,1,1,0,0,2.51,5,21,14,8,0,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.35,0.078,0.54,,, 6b --- 0 out tie, 6b 3 out tie
11,117,Aug 15,MIN,,CLE,L,1-8,6-7,,1,1.2,0,0,0,1,2,0,0,2.25,6,21,13,6,2,0,3,0,0,0,,0,0,1,0,0,5,0,0,0,0,0,0,.76,0.068,0.94,,, 6t --- 0 out d2, 7t --- 2 out d2
12,118,Aug 17(1),MIN,,CLE,L,3-9,9-GF,,1,0.2,0,0,0,0,0,0,0,2.16,1,3,2,1,0,1,0,0,0,0,,3,0,0,0,0,1,0,0,0,1,0,0,.07,0.002,1.60,,, 9t 123 1 out d6, 9t end d 6
13,121,Aug 19,MIN,,ARI,W,5-0,8-GF,,1,2.0,0,0,0,0,1,0,0,1.93,6,20,14,2,1,2,3,2,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,.13,0.020,1.05,,, 8t --- 0 out a5, 9t end a 5
14,123,Aug 21(1),MIN,@,CHW,L,6-7,8-GF(8),,1,1.0,0,0,0,0,1,0,0,1.83,3,11,8,1,3,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.42,0.032,0.52,,, 8b --- 0 out d1, 8b end d 1
15,127,Aug 24,MIN,@,CHW,L,1-5,7-GF(8),,2,1.1,0,0,0,0,2,0,0,1.71,4,19,12,7,1,0,2,0,0,0,,2,0,0,0,0,4,0,0,0,0,0,0,.09,0.009,0.97,,, 7b 12- 2 out d4, 8b end d 4
16,128,Aug 25,MIN,@,TOR,W,6-1,7-7,,0,0.1,0,0,0,0,0,0,0,1.69,1,6,3,1,0,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.54,0.016,0.25,,, 7b 1-- 2 out a4, 7b 3 out a4
17,133,Aug 31,MIN,,CHW,W,5-4,7-8,,5,2.0,1,0,0,0,2,0,0,1.54,7,26,21,6,4,3,2,1,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,1.57,0.199,1.05,,, 7t --- 0 out tie, 8t 3 out tie
