157,1,Apr 3,NYM,@,KCR,L,3-4,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,8,,,,,,PR
158,3 (1),Apr 8,NYM,,PHI,W,7-2,7-8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.05,-0.001,-0.48,,,PH
159,6 (2),Apr 11,NYM,,MIA,L,3-10,6-GF,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,7,.15,-0.007,-0.57,,,1B
160,13 (6),Apr 19,NYM,@,PHI,W,11-1,8-8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.250,.250,.250,.500,9,.00,0.000,0.26,,,PH
161,15 (1),Apr 22,NYM,@,ATL,W,6-3,6-6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.200,.200,.200,.400,9,.21,-0.005,-0.10,,,PH
162,17 (1),Apr 24,NYM,@,ATL,W,3-2,7-7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.167,.167,.167,.333,9,.77,-0.018,-0.29,,,PH
163,19 (1),Apr 26,NYM,,CIN,W,4-3,5-6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.143,.143,.143,.286,9,.82,-0.023,-0.22,,,PH
164,20,Apr 27,NYM,,CIN,W,5-2,6-7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.143,.250,.143,.393,9,.60,0.022,0.25,,,PH
165,21,Apr 29,NYM,,SFG,W,13-1,8-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.125,.222,.125,.347,4,.00,0.000,-0.23,,,LF
166,22,Apr 30,NYM,,SFG,W,6-5,6-7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.111,.200,.111,.311,9,.15,-0.004,-0.10,,,PH
167,23,May 1,NYM,,SFG,L,1-6,GS-8,3,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.182,.308,.182,.490,8,.69,0.033,0.29,,,1B
168,26 (2),May 4,NYM,,ATL,W,8-0,8-9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.182,.357,.182,.539,9,.00,0.000,0.34,,,PH
169,30 (3),May 8,NYM,@,SDP,W,4-3,CG,4,3,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,.286,.444,.286,.730,8,.87,0.122,1.26,,,3B
170,32 (1),May 10,NYM,@,LAD,L,2-3,CG,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.235,.381,.235,.616,8,1.33,-0.105,-0.90,,,1B 2B
171,33,May 11,NYM,@,LAD,W,4-3,CG,4,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,.200,.360,.200,.560,7,1.62,-0.068,-1.46,,,3B
172,34,May 12,NYM,@,LAD,L,0-5,CG,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.174,.321,.174,.495,8,.31,-0.024,-0.56,,,1B
173,37 (2),May 15,NYM,@,COL,L,3-4,CG,4,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.231,.375,.269,.644,8,1.14,0.109,0.91,,,3B
174,38,May 17,NYM,,WSN,W,2-0,CG,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.207,.343,.241,.584,6,.74,-0.056,-0.80,,,1B
175,39,May 18,NYM,,WSN,L,1-7,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.212,.333,.242,.576,7,.95,0.008,-0.12,,,1B
176,40,May 19,NYM,,WSN,L,1-9,8-GF,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.212,.350,.242,.592,3,.02,0.001,0.25,,,PH LF
177,41,May 20,NYM,,MIL,W,3-2,CG,4,2,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,.200,.364,.229,.592,7,.97,-0.055,-0.35,,,3B
178,42,May 21,NYM,,MIL,W,5-4,CG,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.231,.375,.256,.631,7,1.30,0.058,0.21,,,1B
179,43,May 22,NYM,,MIL,W,3-1,CG,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.214,.353,.238,.591,7,.56,-0.042,-0.60,,,1B
180,44,May 23,NYM,@,WSN,W,7-1,CG,4,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,.200,.327,.222,.549,7,.49,-0.009,-0.59,,,1B
181,45,May 24,NYM,@,WSN,L,4-7,CG,4,4,1,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,.204,.322,.286,.608,6,.90,-0.081,1.07,,,1B
182,46,May 25,NYM,@,WSN,W,2-0,CG,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,.192,.306,.269,.576,7,1.49,-0.056,-0.84,,,1B
183,47,May 27,NYM,,LAD,W,6-5,CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.182,.303,.255,.558,8,.54,-0.007,-0.34,,,1B
184,48,May 28,NYM,,LAD,L,1-9,CG,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.169,.286,.237,.523,6,.49,-0.052,-0.82,,,1B
185,49,May 29,NYM,,LAD,L,2-4,CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.161,.274,.226,.500,8,1.86,-0.131,-0.67,,,1B
186,50,May 30,NYM,,CHW,W,1-0,7-8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.159,.270,.222,.492,9,1.38,-0.035,-0.42,,,PH
187,141 (90),Sep 9,NYM,@,ATL,W,6-4,8-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.159,.270,.222,.492,7,,,,,,1B
188,151 (9),Sep 20,NYM,,ATL,L,4-5,8-GF,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.172,.280,.234,.514,6,1.78,0.103,0.91,,,PH 1B
189,152,Sep 21,NYM,,ATL,L,3-4,8-GF,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.172,.289,.234,.524,6,3.90,0.020,0.17,,,PH 1B
190,153,Sep 22,NYM,,PHI,W,9-8,GS-6,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.167,.282,.227,.509,6,1.19,-0.055,-0.69,,,1B
191,154,Sep 23,NYM,,PHI,W,10-5,7-GF,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.179,.291,.239,.530,6,.25,0.012,0.87,,,PH 1B
192,155,Sep 24,NYM,,PHI,L,8-10,6-GF,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,.174,.293,.232,.525,5,.75,0.018,-0.48,,,PH 3B
193,156,Sep 25,NYM,,PHI,W,17-0,8-GF,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,.186,.301,.243,.544,2,.00,0.000,1.80,,,PH 3B
194,157,Sep 26,NYM,@,MIA,L,3-7,GS-5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.183,.298,.239,.537,8,.48,-0.012,-0.22,,,1B
195,161 (3),Oct 1,NYM,@,PHI,W,5-3,9-GF,0,0,1,0,0,0,0,0,0,,0,0,0,,0,,0,0,.183,.298,.239,.537,7,,0.000,0.00,,,PR 1B
196,162,Oct 2,NYM,@,PHI,L,2-5,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.173,.284,.227,.511,7,1.75,-0.165,-1.31,,,3B
