1,50 (49),Jun 5 (1),CHW,,KCR,L,5-7,8-8,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,8,,,,P
2,142 (91),Sep 10,CHW,,CAL,W,7-6,12-GF(12),0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,2,,,,P
