1,29,May 3,TBR,,MIA,L,6-10,7-7,,99,1.0,2,3,3,0,0,0,0,27.00,6,17,13,4,1,4,2,2,0,0,,0,0,0,0,0,4,0,1,0,0,1,0,.69,-0.144,-2.50,-4.95,-6.00, 7t --- 0 out d2, 7t 3 out d5
2,32,May 6,TBR,,TOR,W,6-1,9-GF,,2,1.0,0,0,0,0,0,0,0,13.50,3,10,7,2,1,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.08,0.006,0.50,2.25,3.00, 9t --- 0 out a5, 9t end a 5
3,34,May 8,TBR,,KCR,L,3-7,9-GF,,1,1.0,0,0,0,0,1,0,0,9.00,3,8,6,0,3,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.05,0.004,0.50,4.25,6.00, 9t --- 0 out d4, 9t end d 4
4,35,May 9,TBR,,KCR,L,6-7,10-11,,0,2.0,1,0,0,0,0,0,0,5.40,6,14,10,2,2,3,3,2,0,0,,0,0,0,0,0,6,0,0,0,1,0,0,2.08,0.273,0.99,3.90,6.00,10t --- 0 out tie,11t 3 out tie
5,38,May 12,TBR,@,BOS,W,5-4,7-7,,2,0.0,0,0,0,0,0,0,0,5.40,1,3,2,1,0,1,0,0,0,0,,1,1,0,0,0,1,0,0,0,0,0,1,2.14,-0.155,-1.00,0.00,0.00, 7b -2- 1 out a2, 7b -2- 1 out a1
6,40,May 14,TBR,@,BOS,W,11-2,8-8,H(1),1,0.1,1,0,0,0,0,0,0,5.06,2,7,4,1,1,2,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.52,-0.008,-0.02,0.15,1.00, 8b --- 0 out a2, 8b 1-- 1 out a2
7,42,May 16,TBR,@,CLE,W,6-4,7-8,H(2),1,2.0,0,0,0,0,1,0,0,3.68,6,21,12,3,2,3,2,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,1.19,0.188,1.12,6.50,9.00, 7b --- 0 out a2, 8b 3 out a2
8,44,May 19,TBR,,NYY,W,5-4,8-8,H(3),2,0.1,0,1,1,1,0,0,0,4.70,2,11,4,3,0,0,1,0,1,0,,0,0,0,0,0,1,0,0,0,0,0,0,2.03,-0.008,-0.03,-1.85,-2.00, 8t --- 0 out a2, 8t 1-- 1 out a2
9,47,May 22,TBR,,LAA,L,2-3,9-GF,,2,1.0,0,0,0,0,1,0,0,4.15,3,13,7,3,0,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.50,0.038,0.50,4.25,6.00, 9t --- 0 out d1, 9t end d 1
10,49,May 24,TBR,,LAA,W,5-2,7-7,H(4),1,1.0,0,0,0,0,1,0,0,3.72,3,11,7,1,4,0,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.26,0.095,0.50,4.25,6.00, 7t --- 0 out a1, 7t 3 out a1
11,52,May 27,TBR,@,MIN,L,3-5,6-7,,2,0.2,0,0,0,1,0,0,0,3.48,3,19,11,3,0,0,2,1,0,0,,2,0,0,0,0,2,0,0,0,0,0,0,2.10,0.063,0.43,0.90,2.00, 6b 12- 2 out tie, 7b 1-- 1 out tie
12,54,May 29,TBR,@,TEX,W,10-8,3-4,,1,1.1,2,1,1,1,1,0,0,3.86,7,34,20,3,3,4,1,1,0,0,,2,0,0,0,0,6,1,0,0,0,0,0,1.16,0.035,0.57,1.20,4.00, 3b -23 1 out d1, 4b 12- 2 out d2
13,59,Jun 4,TBR,@,SEA,L,1-7,7-7,,5,1.0,0,0,0,1,1,0,0,3.55,4,16,9,1,2,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.01,0.001,0.51,3.65,6.00, 7b --- 0 out d7, 7b 3 out d7
14,61,Jun 7,TBR,,CHW,W,3-1,8-8,H(5),2,1.0,0,0,0,0,0,0,0,3.29,3,8,6,3,0,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.98,0.074,0.50,2.25,3.00, 8t --- 0 out a2, 8t 3 out a2
15,64,Jun 10(1),TBR,,OAK,W,6-5,7-7,H(6),2,0.1,0,0,0,0,0,0,0,3.21,1,3,2,0,0,0,1,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,3.35,0.088,0.58,0.75,1.00, 7t 12- 0 out a2, 7t 12- 1 out a2
16,65,Jun 10(2),TBR,,OAK,L,2-7,6-6,,-1,1.0,4,1,1,0,2,0,0,3.60,7,19,14,2,4,1,4,3,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,1.66,-0.083,-0.50,1.85,6.00, 6t --- 0 out d1, 6t 3 out d2
17,68,Jun 14,TBR,@,TOR,L,6-7,8-GF(8),L(0-1),3,1.0,2,1,1,1,2,1,0,3.94,6,16,12,4,3,2,1,0,0,0,,0,0,1,0,0,4,0,0,1,0,0,0,1.04,-0.213,-0.45,2.45,6.00, 8b --- 0 out tie, 8b end d 1
18,70,Jun 16,TBR,@,DET,L,4-13,7-7,,1,1.0,0,0,0,0,1,0,0,3.71,3,15,9,3,2,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,0.54,4.25,6.00, 7b --- 0 out d10, 7b 3 out d10
19,73,Jun 19,TBR,,CIN,L,3-7,8-8,L(0-2),2,0.0,2,3,3,1,0,0,0,5.29,3,10,4,1,0,1,1,1,0,0,,0,0,0,0,0,2,1,0,0,0,0,0,1.84,-0.332,-1.99,-7.80,-9.00, 8t --- 0 out tie, 8t 12- 0 out d1
20,75,Jun 21,TBR,,CIN,W,8-3,6-7,H(7),1,1.1,2,1,1,0,3,0,0,5.40,6,21,15,4,5,2,1,1,0,0,,3,1,0,0,0,6,1,0,0,0,0,0,1.76,0.003,-0.74,5.80,10.00, 6t 123 2 out a2, 7t 3 out a4
21,77,Jun 24,TBR,,BAL,L,3-8,7-7,L(0-3),2,0.0,0,1,1,1,0,0,0,5.89,1,6,2,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1.54,-0.059,-0.38,-2.60,-3.00, 7t --- 0 out tie, 7t 1-- 0 out tie
22,111,Aug 4,TBR,,MIL,L,0-2,9-GF,,40,1.0,0,0,0,0,3,0,0,5.59,3,9,9,3,3,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.23,0.017,0.50,,, 9t --- 0 out d2, 9t end d 2
23,112,Aug 5,TBR,,MIL,L,0-3,9-GF,,0,1.0,0,0,0,1,2,0,0,5.31,4,19,12,4,4,1,0,0,0,0,,2,1,0,0,0,3,0,0,0,0,0,0,.62,-0.006,0.49,,, 9t 12- 0 out d2, 9t end d 3
24,114,Aug 8,TBR,,BOS,L,0-2,7-7,,2,0.1,1,0,0,0,0,0,0,5.23,2,7,3,1,0,1,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.85,-0.002,-0.03,,, 7t --- 0 out d1, 7t 1-- 1 out d1
25,117,Aug 11,TBR,,CLE,L,0-5,7-7,,2,1.0,1,0,0,0,2,0,0,4.98,4,15,10,2,2,1,1,1,0,0,,0,0,1,0,0,4,0,0,0,0,0,0,.17,0.006,0.50,,, 7t --- 0 out d5, 7t 3 out d5
26,118,Aug 12,TBR,,CLE,L,0-3,8-8,,0,1.0,0,0,0,0,2,0,0,4.76,3,20,11,2,2,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.19,0.015,0.50,,, 8t --- 0 out d3, 8t 3 out d3
27,141,Sep 6,TBR,,MIN,L,6-10,6-6,,24,0.1,0,0,0,0,0,0,0,4.70,1,1,1,0,0,0,1,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,1.26,0.035,0.23,,, 6t 1-- 2 out tie, 6t 3 out tie
28,142,Sep 8,TBR,@,BOS,L,3-9,5-5,,1,1.0,1,0,0,0,1,0,0,4.50,4,18,11,4,0,1,2,2,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.11,0.005,0.56,,, 5b --- 0 out d6, 5b 3 out d6
29,143,Sep 9,TBR,@,BOS,L,0-9,2-2,,0,0.1,0,0,0,0,0,0,0,4.44,2,7,5,1,1,2,0,0,0,0,,2,1,0,0,0,2,0,0,0,0,0,1,.19,-0.010,-0.47,,, 2b 1-3 2 out d7, 2b 3 out d8
30,147,Sep 13,TBR,,NYY,L,2-3,5-5,,3,1.0,0,0,0,0,1,0,0,4.26,3,10,8,2,1,1,1,0,1,0,,1,0,0,0,0,3,0,0,0,0,0,0,1.00,0.087,1.12,,, 5t -2- 0 out d2, 5t 3 out d2
31,148,Sep 15,TBR,,BOS,L,6-13,9-10,,1,1.1,0,0,0,0,1,0,0,4.05,4,16,10,4,2,1,2,0,0,0,,2,0,0,0,0,4,0,0,0,0,0,0,2.47,0.250,0.93,,, 9t 12- 2 out tie,10t 3 out tie
32,151,Sep 19,TBR,,CHC,L,1-2,7-7,,3,0.2,1,0,0,0,0,0,0,3.95,2,10,5,1,1,0,2,1,1,0,,0,0,0,0,0,2,0,0,0,0,0,0,.85,0.042,0.39,,, 7t --- 0 out d1, 7t --- 2 out d1
33,156,Sep 24,TBR,@,BAL,L,4-9,8-8,,4,0.2,2,0,0,0,1,0,0,3.86,4,10,8,4,1,2,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.02,0.000,0.07,,, 8b --- 0 out d5, 8b 12- 2 out d5
34,158,Sep 27,TBR,@,NYY,L,1-6,6-6,,2,0.2,1,0,0,1,1,0,0,3.77,4,22,14,6,1,2,0,0,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,.14,0.004,0.29,,, 6b --- 1 out d5, 6b 3 out d5
35,159,Sep 28,TBR,@,NYY,W,9-6,6-6,,0,1.0,1,0,0,0,1,0,0,3.64,4,17,12,6,1,2,1,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,.74,0.042,0.55,,, 6b --- 0 out a4, 6b 3 out a4
