77 (76),Jun 28,CAL,@,TEX,L,4-14,,10,0.2,0,0,0,0,0,P
90 (12),Jul 11,CAL,,BOS,L,3-9,,10,2.0,0,1,0,1,0,P
97 (6),Jul 21,CAL,@,BAL,L,2-10,GF,12,2.0,0,0,0,0,0,P
101 (3),Jul 25,CAL,@,NYY,W,9-5,,21,5.1,0,0,0,0,0,P
106 (4),Jul 30,CAL,,SEA,L,0-8,GF,4,0.1,0,0,0,0,0,P
113 (6),Aug 6,CAL,@,OAK,W,5-2,GS,29,7.2,0,2,0,2,0,P
119 (5),Aug 13,CAL,,DET,L,3-5,GF,4,1.1,0,0,0,0,0,P
121 (1),Aug 15,CAL,,DET,L,1-6,,6,1.2,0,0,0,0,0,P
124 (2),Aug 19,CAL,,TOR,W,4-2,,4,0.1,0,0,0,0,0,P
127 (2),Aug 22,CAL,,CLE,L,3-13,,12,1.2,0,0,0,0,0,P
132 (4),Aug 28,CAL,@,DET,L,2-12,GF,29,5.2,1,1,0,2,0,P
159 (26),Sep 26,CAL,,KCR,L,0-4,GF,5,1.0,0,0,0,0,0,P
