1,139 (138),Sep 13 (2),WSH,,CHW,L,2-4,CG(8),3,3,1,2,0,0,1,1,0,,0,0,0,,,0,0,0,.667,.667,1.667,2.333,6,,,,2B
2,140,Sep 14,WSH,,SLB,W,5-1,CG,4,4,1,1,0,0,0,2,0,,0,0,0,,,0,0,0,.429,.429,.857,1.286,6,,,,2B
3,141,Sep 15,WSH,,SLB,L,5-9,CG,5,4,1,1,0,0,0,0,1,,1,0,0,,,0,0,0,.364,.417,.636,1.053,6,,,,2B
4,144 (2),Sep 18,WSH,,DET,W,4-2,CG,4,3,1,0,0,0,0,0,1,,2,0,0,,,0,0,1,.286,.375,.500,.875,6,,,,2B
5,145,Sep 19,WSH,,CLE,W,10-9,0-GF,2,2,0,0,0,0,0,1,0,,0,0,0,,,0,0,0,.250,.333,.438,.771,1,,,,PH 2B
6,146,Sep 20,WSH,,CLE,L,2-7,CG,5,5,0,0,0,0,0,0,0,,3,0,0,,,0,0,0,.190,.261,.333,.594,1,,,,2B
7,150 (3),Sep 26,WSH,,PHA,L,4-15,CG,4,4,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,.200,.259,.320,.579,5,.47,-0.015,-0.49,2B
