338,11 (10),Apr 24,DET,,CHW,W,4-2,0-GF,2,2,0,0,0,0,0,0,0,,0,0,0,,,,0,,.000,.000,.000,.000,5,CF
339,12,Apr 27,DET,@,SLB,W,7-2,CG,5,5,0,1,0,0,0,0,0,,2,0,0,,,,0,,.143,.143,.143,.286,5,CF
340,13,Apr 28,DET,@,SLB,W,6-5,0-0,1,1,1,1,0,0,0,0,0,,0,0,0,,,,0,,.250,.250,.250,.500,8,PH
341,14,Apr 29,DET,,CLE,W,5-4,0-0,1,1,0,0,0,0,0,0,0,,1,0,0,,,,0,,.222,.222,.222,.444,9,PH
342,15,Apr 30,DET,,CLE,L,6-12,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.222,.222,.222,.444,7,PR
343,19 (3),May 5,DET,,SLB,L,4-5,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.222,.222,.222,.444,9,PH
344,26 (6),May 13,DET,@,WSH,L,2-3,GS-0,1,1,0,0,0,0,0,0,0,,1,0,0,,,,0,,.200,.200,.200,.400,3,CF
345,29 (2),May 17,DET,@,WSH,L,4-6,0-GF,1,1,0,0,0,0,0,0,0,,1,0,0,,,,0,,.182,.182,.182,.364,4,LF
