11 (10),Apr 24,DET,,CHW,W,4-2,GF,0, ,2,0,0,2,0,
12,Apr 27,DET,@,SLB,W,7-2,CG,0,9.0,1,0,0,1,0,
26 (13),May 13,DET,@,WSH,L,2-3,GS,0, ,0,0,0,0,0,
29 (2),May 17,DET,@,WSH,L,4-6,GF,0, ,0,0,0,0,0,
