10,151 (150),Sep 26 (1),SLB,,DET,L,4-5,CG,3,3,0,0,0,0,0,0,0,,1,0,0,,,0,0,0,.000,.000,.000,.000,9,,,,P
11,156 (4),Oct 1,SLB,,CHW,W,4-3,CG(10),4,2,0,0,0,0,0,0,1,,0,0,1,,,0,0,0,.000,.167,.000,.167,9,,,,P
