67,1,Apr 12,PHA,@,BOS,W,3-2,CG,5,5,0,1,0,0,0,1,0,,0,0,0,,,,0,0,.200,.200,.200,.400,1,3B
68,2,Apr 13,PHA,@,BOS,L,2-6,CG,4,4,0,0,0,0,0,0,0,,0,0,0,,,,0,0,.111,.111,.111,.222,1,3B
69,5 (2),Apr 17,PHA,@,WSH,L,9-11,0-GF,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,0,.100,.100,.100,.200,9,PH
70,8 (2),Apr 22,PHA,,BOS,L,1-7,0-GF,1,1,0,0,0,0,0,0,0,,1,0,0,,,,0,0,.091,.091,.091,.182,9,PH
71,9,Apr 24,PHA,@,NYY,L,4-6,0-0,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,0,.083,.083,.083,.167,9,PH
72,19 (9),May 5,PHA,,NYY,L,4-5,0-0,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,0,.077,.077,.077,.154,9,PH
