1,10,Apr 26,BOS,,PHA,W,7-6,,W(1-0),99,4.0,1,0,0,0,4,0,0,0.00,14,,,,,12,,,,,,
2,13,Apr 30,BOS,,PHA,W,6-1,,W(2-0),3,5.1,0,0,0,0,2,0,1,0.00,18,,,,,17,,,,,,
3,17,May 4,BOS,@,WSH,L,7-8,GS-,,3,2.0,5,4,0,1,1,1,0,0.00,12,38,,,,10,,,,,,
4,19,May 9,BOS,,DET,W,7-4,,W(3-0),4,4.0,2,0,0,1,4,0,0,0.00,14,,,,,13,,,,,,
5,22,May 13,BOS,,SLB,W,14-9,,S(1),3,2.1,2,2,0,1,3,0,0,0.00,11,,,,,10,,,,,,
6,26,May 18,BOS,,CHW,L,1-3,CG,L(3-1),4,9.0,7,3,0,3,5,0,0,0.00,35,69,,,,31,0,0,,,,
7,31,May 24,BOS,,PHA,W,4-3,CG,W(4-1),5,9.0,6,3,3,3,3,1,0,0.76,35,63,,,,32,1,1,,,,
8,33,May 27,BOS,,PHA,L,6-12,,,2,1.0,4,4,0,2,0,0,0,0.74,8,,,,,6,,,,,,
9,36,May 29(2),BOS,,WSH,W,12-11,,W(5-1),1,1.0,0,1,0,0,2,0,0,0.72,3,,,,,2,,,,,,
10,37,May 30(1),BOS,,WSH,W,3-2,CG,W(6-1),0,9.0,5,2,0,1,5,0,0,0.58,33,77,,,,32,1,0,,,,
11,42,Jun 4,BOS,@,CLE,L,1-5,GS-,L(6-2),4,3.0,5,3,0,1,1,1,0,0.54,15,43,,,,12,,,,,,
12,47,Jun 9,BOS,@,SLB,W,9-2,CG,W(7-2),4,9.0,10,2,0,5,6,0,0,0.46,41,64,,,,35,1,0,,,,
13,55,Jun 19,BOS,@,NYY,W,5-2,CG,W(8-2),9,9.0,5,2,0,1,4,0,0,0.40,33,76,,,,32,0,0,,,,
14,60,Jun 24,BOS,@,WSH,W,3-1,CG,W(9-2),4,9.0,4,1,0,0,4,0,0,0.35,30,81,,,,30,0,0,,,,
15,64,Jun 28(1),BOS,,NYY,W,5-4,GS-,,3,3.0,6,4,0,1,1,0,0,0.34,16,39,,,,14,,,,,,
16,65,Jun 28(2),BOS,,NYY,W,6-4,,W(10-2),-1,3.1,0,0,0,0,2,0,0,0.33,11,,,,,11,,,,,,
17,69,Jul 2,BOS,,NYY,L,7-9,GS-,L(10-3),3,2.0,4,4,0,0,0,0,0,0.32,10,40,,,,9,,,,,,
18,72,Jul 4(2),BOS,@,PHA,W,6-5,GS-,,1,0.0,3,3,0,0,0,0,0,0.32,4,38,,,,4,,,,,,
19,75,Jul 6,BOS,@,PHA,W,11-5,,W(11-3),1,3.2,2,0,0,0,4,0,0,0.30,13,,,,,13,,,,,,
20,78,Jul 10,BOS,,SLB,L,2-9,GS-,L(11-4),3,1.0,5,3,3,0,0,1,0,0.60,8,31,,,,8,,,,,,
21,82,Jul 15,BOS,,DET,L,4-6,,,4,5.0,4,1,0,1,4,0,0,0.57,18,,,,,16,,,,,,
22,87,Jul 19(2),BOS,,CHW,W,2-1,CG,W(12-4),3,12.0,8,1,0,1,6,0,0,0.51,42,89,,,,38,1,0,,,,
23,91,Jul 24,BOS,,CLE,L,6-11,GS-,L(12-5),4,1.0,4,4,0,0,0,0,0,0.50,8,37,,,,8,,,,,,
24,92,Jul 25,BOS,,CLE,L,0-1,,,0,1.0,1,0,0,0,1,0,0,0.50,3,,,,,3,,,,,,
25,94,Jul 28,BOS,@,CHW,W,5-4,,S(2),2,4.1,2,0,0,2,1,0,0,0.48,17,,,,,15,,,,,,
26,96,Jul 30,BOS,@,CHW,L,5-6,,,1,2.0,1,0,0,0,1,0,0,0.47,7,,,,,7,,,,,,
27,97,Jul 31,BOS,@,SLB,W,4-1,CG,W(13-5),0,9.0,5,1,1,2,5,0,0,0.51,31,76,,,,29,0,0,,,,
28,100,Aug 3,BOS,@,SLB,L,2-4,,,2,4.0,3,0,0,2,1,0,0,0.49,16,,,,,14,,,,,,
29,102,Aug 5,BOS,@,CLE,L,1-3,CG,L(13-6),1,8.0,5,3,0,1,6,0,0,0.46,31,71,,,,29,2,1,,,,
30,106,Aug 9,BOS,@,DET,W,6-1,CG,W(14-6),3,9.0,5,1,0,2,4,0,0,0.43,35,77,,,,31,2,0,,,,
31,111,Aug 15,BOS,,SLB,W,13-6,CG,W(15-6),5,9.0,10,6,0,3,6,2,0,0.41,41,58,,,,38,2,0,,,,
32,114,Aug 19,BOS,,DET,W,4-3,CG,W(16-6),3,9.0,10,3,0,0,4,0,0,0.39,37,65,,,,36,0,1,,,,
33,118,Aug 23,BOS,,CLE,W,5-1,CG,W(17-6),3,9.0,8,1,0,2,7,0,0,0.37,37,74,,,,34,1,1,,,,
34,121,Aug 27,BOS,,CHW,T,8-8,GS-,,3,5.1,10,5,0,0,3,0,0,0.36,30,41,,,,29,,,,,,
35,125,Aug 30,BOS,,PHA,W,7-4,GS-,,2,2.2,7,4,0,4,0,0,0,0.35,18,32,,,,13,,,,,,
36,127,Sep 2(1),BOS,@,NYY,W,2-1,CG,W(18-6),2,9.0,2,1,0,2,2,0,0,0.33,30,81,,,,27,0,0,,,,
37,132,Sep 7,BOS,,WSH,L,1-5,CG,L(18-7),4,9.0,9,5,0,2,2,0,0,0.32,35,59,,,,32,1,1,,,,
38,136,Sep 13,BOS,@,SLB,W,6-2,CG,W(19-7),5,9.0,5,2,0,5,5,0,0,0.30,37,73,,,,32,1,0,,,,
39,142,Sep 19(2),BOS,@,CLE,L,0-6,CG,L(19-8),5,6.0,10,6,0,2,3,0,1,0.30,32,41,,,,27,1,0,,,,
40,145,Sep 24(1),BOS,,NYY,L,2-5,CG,L(19-9),4,9.0,14,5,0,2,4,0,0,0.28,40,51,,,,35,1,2,,,,
41,151,Oct 1,BOS,@,WSH,W,12-3,CG,W(20-9),6,9.0,8,3,0,2,7,0,1,0.27,37,70,,,,33,3,0,,,,
