4 (3),Apr 4,TEX,@,TOR,L,2-9,GF,4,0.2,0,0,0,0,0,P
11 (6),Apr 13,TEX,,DET,W,10-1,GF,3,1.0,0,0,0,0,0,P
15 (3),Apr 18,TEX,,BAL,L,8-10,,4,0.2,0,0,0,0,0,P
16,Apr 19,TEX,,BAL,W,11-7,,8,0.2,0,0,0,0,0,P
18 (1),Apr 22,TEX,,TBD,W,7-2,,4,0.2,0,0,0,0,0,P
19,Apr 23,TEX,,TBD,L,5-12,,8,2.0,0,0,0,0,0,P
20,Apr 24,TEX,@,KCR,L,4-11,GF,3,1.0,0,0,0,0,0,P
21,Apr 25,TEX,@,KCR,W,11-8,,1,0.1,0,0,0,0,0,P
30 (8),May 5,TEX,,NYY,L,2-7,,5,1.0,0,0,0,0,0,P
32 (1),May 7,TEX,,CLE,L,2-7,GF,5,1.0,0,0,0,0,0,P
37 (4),May 12,TEX,,BOS,W,6-3,,5,1.0,0,0,1,1,0,P
38,May 13,TEX,@,NYY,L,6-8,GF,2,1.0,0,0,0,0,0,P
39,May 14,TEX,@,NYY,W,7-5,,2,0.1,0,0,0,0,0,P
40,May 15,TEX,@,CLE,L,2-3,,6,2.0,0,0,0,0,0,P
44 (3),May 20,TEX,,SEA,W,8-7,,1,0.1,0,0,0,0,0,P
45,May 21,TEX,,SEA,W,9-8,GF,0,0.1,0,0,0,0,0,P
46,May 22,TEX,,KCR,W,13-10,,1,0.1,0,0,0,0,0,P
48 (1),May 24,TEX,,KCR,L,3-8,,1,0.1,0,0,0,0,0,P
50 (1),May 27,TEX,,MIN,L,5-6,,3,1.0,0,0,0,0,0,P
51,May 28,TEX,@,BAL,L,2-5,,6,1.0,0,0,0,0,0,P
52,May 29,TEX,@,BAL,L,3-6,GF,2,0.2,0,0,0,0,0,P
53,May 30,TEX,@,BAL,W,10-8,,2,0.1,0,0,0,0,0,P
54,May 31,TEX,@,BAL,W,9-5,,3,0.1,0,0,0,0,0,P
56 (1),Jun 2,TEX,@,TBD,W,7-3,,4,1.0,0,0,0,0,0,P
57,Jun 3,TEX,@,OAK,W,16-10,,3,1.0,0,0,0,0,0,P
59 (1),Jun 5,TEX,,SDP,W,8-7,,2,0.1,0,0,0,0,0,P
61 (1),Jun 7,TEX,,SDP,L,8-17,,3,0.1,0,0,0,0,0,P
64 (2),Jun 10,TEX,@,COL,L,8-9,,5,1.1,0,0,0,0,0,P
65,Jun 12,TEX,,ANA,L,1-5,,2,0.1,0,0,0,0,0,P
66,Jun 13,TEX,,ANA,L,6-18,,7,1.0,0,0,0,0,0,P
68 (1),Jun 15,TEX,,ANA,L,5-8,,5,1.1,1,0,0,1,0,P
71 (2),Jun 18,TEX,,OAK,W,3-2,,1,0.0,0,0,0,0,0,P
73 (1),Jun 20,TEX,@,ANA,L,3-8,GF,7,1.0,0,1,0,1,0,P
75 (1),Jun 22,TEX,,ARI,L,0-6,GF,3,1.0,0,0,0,0,0,P
81 (5),Jun 28,TEX,@,SFG,L,0-7,GF,10,3.0,1,1,0,2,0,P
85 (3),Jul 3,TEX,,SEA,L,2-8,GF,10,2.2,0,1,0,1,0,P
92 (6),Jul 13,TEX,@,SEA,L,3-10,,1,0.0,0,0,0,0,0,P
93,Jul 14,TEX,@,SEA,L,3-6,,1,0.0,0,0,0,0,0,P
94,Jul 15,TEX,,BAL,L,3-14,GF,16,3.0,0,0,0,0,0,P
97 (2),Jul 18,TEX,,TBD,W,9-8,,4,1.1,0,0,0,0,0,P
100 (2),Jul 22,TEX,@,KCR,L,4-7,,1,0.0,0,0,0,0,0,P
102 (1),Jul 24,TEX,@,MIN,L,3-5,,2,0.1,0,0,0,0,0,P
104 (1),Jul 26,TEX,@,MIN,L,3-11,,6,0.0,0,0,0,0,0,P
108 (3),Jul 31,TEX,,CHW,L,2-10,,6,1.0,0,0,0,0,0,P
160 (51),Sep 25,TEX,@,SEA,L,4-15,GF,5,1.0,0,0,0,0,0,P
162 (1),Sep 27,TEX,@,SEA,W,12-6,,4,1.1,0,0,0,0,0,P
