1,10,Apr 18,OAK,@,CAL,L,1-7,6-7,,99,1.2,1,2,2,3,1,0,0,10.80,9,43,21,6,2,1,4,1,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,.51,0.032,0.56, 6b --- 0 out d2, 7b 12- 2 out d2
2,14,Apr 22,OAK,@,MIN,L,2-3,8-GF(8),,3,0.1,0,0,0,0,0,0,0,9.00,1,5,3,2,0,0,1,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,1.13,0.027,0.45, 8b 12- 2 out d1, 8b end d 1
3,16,Apr 24,OAK,@,MIN,L,4-7,8-GF(8),,1,1.0,1,0,0,0,0,0,0,6.00,3,13,9,1,0,2,1,0,0,0,,1,1,0,0,0,2,0,0,0,1,1,0,.31,-0.018,-0.09, 8b 1-- 0 out d2, 8b end d 3
4,20,Apr 30,OAK,,NYY,W,7-3,9-GF,,5,0.2,1,1,1,1,1,1,0,7.36,4,29,17,4,4,0,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.08,0.002,-0.75, 9t --- 1 out a5, 9t end a 4
5,23,May 4,OAK,,CLE,L,6-20,8-GF,,3,1.2,4,4,4,3,2,1,0,11.81,12,50,23,8,2,1,6,2,0,0,,1,1,0,0,0,9,1,0,0,0,0,0,.00,0.000,-3.88, 8t -2- 1 out d10, 9t end d14
6,25,May 7,OAK,,BAL,W,11-3,9-GF,,2,1.0,0,0,0,0,1,0,0,9.95,3,9,7,2,1,0,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,0.47, 9t --- 0 out a8, 9t end a 8
7,27,May 10,OAK,@,NYY,L,3-5,8-GF(8),,2,0.2,0,0,0,1,0,0,0,9.00,3,10,4,1,1,2,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.29,0.008,0.26, 8b --- 1 out d2, 8b end d 2
8,30,May 13,OAK,@,NYY,L,3-6,8-GF(8),,2,0.2,0,0,0,0,1,0,0,8.22,2,11,7,2,2,1,0,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,.16,0.007,0.52, 8b 1-- 1 out d3, 8b end d 3
9,31,May 14,OAK,@,BAL,L,1-6,8-GF(8),,0,1.0,0,0,0,1,1,0,0,7.27,4,14,7,2,3,0,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.02,0.001,0.48, 8b --- 0 out d5, 8b end d 5
10,34,May 17,OAK,@,CLE,L,6-11,4-GF(8),,2,4.1,1,1,1,1,2,1,0,5.54,14,45,28,9,4,6,5,1,1,0,,2,2,0,0,0,13,0,0,0,2,0,1,.02,-0.023,-0.55, 4b 12- 2 out d6, 8b end d 7
11,55,Jun 8,OAK,,BOS,L,1-8,8-9,,21,1.0,4,3,3,0,0,0,0,7.07,7,20,12,1,1,2,5,5,0,0,,2,1,0,0,0,7,2,0,0,0,0,0,.13,-0.019,-2.88, 8t 1-3 1 out d3, 9t 1-- 1 out d7
