1,147 (146),Sep 12,TEX,,MIL,L,4-15,9-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,5,.00,0.000,-0.29,PH
2,162 (14),Sep 28,TEX,,CAL,W,4-3,CG,4,1,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,.000,.400,.000,.400,9,1.04,-0.013,-0.16,C
3,163,Sep 29,TEX,,CAL,W,4-3,4-GF,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.375,.000,.375,8,.75,0.015,-0.12,PH C
