18 (17),May 7,CHC,,PIT,L,0-1,CG,0,9.0,1,2,0,3,0,
19,May 8 (1),CHC,,PIT,W,2-1,CG,0,9.0,9,1,0,10,0,
20,May 8 (2),CHC,,PIT,L,4-6,CG,0,9.0,7,1,0,8,1,
21,May 9,CHC,,CIN,W,8-5,CG,0,9.0,2,0,1,3,0,
