117,18 (17),May 7,CHC,,PIT,L,0-1,GS-0,4,4,0,0,0,0,0,0,0,,0,0,0,,,,0,,.000,.000,.000,.000,7,C
118,19,May 8 (1),CHC,,PIT,W,2-1,CG,3,3,0,1,0,0,0,0,0,,1,0,0,,,,0,,.143,.143,.143,.286,7,C
119,20,May 8 (2),CHC,,PIT,L,4-6,CG,4,4,0,0,0,0,0,0,0,,0,0,0,,,,0,,.091,.091,.091,.182,7,C
120,21,May 9,CHC,,CIN,W,8-5,CG,4,4,1,0,0,0,0,0,0,,1,0,0,,,,0,,.067,.067,.067,.133,7,C
121,24 (2),May 12,CHC,,BSN,L,4-9,0-0,1,1,0,0,0,0,0,0,0,,1,0,0,,,,0,,.063,.063,.063,.125,9,PH
