4 (3),Apr 21,BRO,,NYG,L,0-6,GF,0,1.0,0,0,0,0,0,
8 (3),Apr 29,BRO,,PHI,L,2-6,,0,0.1,0,0,0,0,0,
19 (10),May 16,BRO,@,CHC,W,2-1,CG,0,9.0,0,2,0,2,0,
23 (3),May 20,BRO,@,STL,W,5-4,GS,0,7.0,1,0,0,1,0,
27 (3),May 24,BRO,@,CIN,W,6-2,CG,0,9.0,0,1,0,1,0,
31 (3),May 30 (1),BRO,,NYG,L,1-11,,0,2.0,0,0,0,0,0,
32,May 30 (2),BRO,,NYG,L,0-4,GF,0,1.0,0,0,0,0,0,
34 (1),Jun 1 (2),BRO,,BSN,W,4-2,CG,0,9.0,0,3,0,3,0,
38 (3),Jun 5,BRO,,CHC,L,5-9,GS,0,8.0,0,4,0,4,1,
42 (3),Jun 10,BRO,,STL,L,4-6,CG,0,11.0,0,0,1,1,0,
46 (3),Jun 16,BRO,,CIN,L,4-7,GS,0,3.0,0,0,0,0,0,
48 (1),Jun 18,BRO,,CIN,L,1-4,GS,0,1.0,0,0,0,0,0,
52 (3),Jun 24 (1),BRO,@,PHI,L,0-2,GF,0,1.0,0,0,0,0,0,
53,Jun 24 (2),BRO,@,PHI,L,1-6,GF,0,2.0,0,1,0,1,0,
59 (5),Jun 29 (2),BRO,@,NYG,L,6-8,GS,0,3.0,0,0,0,0,0,
66 (6),Jul 6 (2),BRO,@,BSN,L,0-1,CG,0,8.0,0,4,1,5,0,
68 (1),Jul 9,BRO,@,CIN,W,6-5,,0,1.0,0,0,0,0,0,
71 (2),Jul 15,BRO,@,PIT,L,3-4,GF,0,2.0,0,0,0,0,0,
74 (2),Jul 17,BRO,@,CHC,L,2-3,CG,0,8.0,0,4,1,5,0,
79 (4),Jul 22,BRO,@,STL,L,1-2,GS,0,1.0,0,0,0,0,0,
81 (1),Jul 25 (1),BRO,,CIN,L,3-4,,0,0.1,0,0,0,0,0,
85 (3),Jul 30,BRO,,PIT,L,2-7,GS,0,5.0,0,2,0,2,0,
92 (6),Aug 6,BRO,,STL,L,2-7,GF,0,8.0,1,3,0,4,1,
95 (2),Aug 10,BRO,,CHC,W,6-0,CG,0,9.0,0,3,0,3,0,
99 (3),Aug 14,BRO,,PHI,L,7-8,GF,0,3.1,0,0,0,0,0,
103 (3),Aug 17,BRO,@,CHC,L,0-3,CG,0,8.0,0,2,0,2,0,
106 (2),Aug 20,BRO,@,CHC,L,2-3,GS,0,4.1,0,2,0,2,0,
119 (12),Sep 4,BRO,,NYG,L,3-4,GF,0,1.0,0,0,0,0,0,
122 (2),Sep 7 (1),BRO,@,PHI,L,4-7,GF,0,2.0,0,0,0,0,0,
126 (3),Sep 10 (1),BRO,@,NYG,L,1-5,GS,0,7.0,0,0,0,0,0,
130 (3),Sep 14,BRO,@,BSN,L,3-4,GF,0,1.0,0,0,0,0,0,
132 (1),Sep 16,BRO,,CHC,W,7-2,CG,0,9.0,0,3,0,3,0,
136 (3),Sep 19 (2),BRO,,CIN,W,8-6,GF,0,2.0,0,0,0,0,0,
138 (1),Sep 21 (2),BRO,,CIN,W,8-2,CG,0,9.0,0,0,0,0,0,
145 (6),Sep 26 (2),BRO,,STL,L,0-3,GS,0,7.0,1,4,0,5,0,
152 (6),Oct 5 (2),BRO,,BSN,L,5-9,GS,0,7.0,0,2,0,2,0,
154,Oct 10,PBS,,BUF,W,8-4,CG,0,7.0,1,1,0,2,0,
