124 (123),Sep 10,PHA,,DET,W,6-5,GS,0,8.0,0,5,1,6,0,
131 (6),Sep 17,PHA,,CLE,L,2-8,GS,0,3.2,1,2,0,3,0,
137 (5),Sep 26,PHA,@,NYY,L,2-8,GF,0,3.0,1,0,0,1,0,
