82,71 (70),Jun 22,OAK,,MIL,L,2-4,7-9,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,1,0,,,,,8,1.83,0.023,0.09,,,PR RF
83,72,Jun 23,OAK,@,LAA,W,5-4,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,.250,.250,.250,.500,9,.39,-0.037,-0.83,,,2B
84,75 (2),Jun 26,OAK,@,LAA,L,6-7,CG,4,4,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,.250,.250,.250,.500,9,1.28,-0.169,-1.42,,,2B
85,95 (19),Jul 20,OAK,,HOU,L,0-7,CG,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,.182,.182,.182,.364,9,1.22,-0.115,-1.10,,,2B
86,97 (1),Jul 22,OAK,,TBR,W,1-0,GS-8,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,.231,.231,.231,.462,9,.79,-0.036,-0.26,,,SS
87,129 (31),Aug 27,OAK,@,STL,W,3-2,7-7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.214,.214,.214,.429,9,1.73,-0.044,-0.23,,,PH
88,130,Aug 28,OAK,@,STL,W,7-4,7-7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.200,.200,.200,.400,9,.43,-0.011,-0.16,,,PH
89,138 (7),Sep 6,OAK,,LAA,W,3-2,8-GF,0,0,1,0,0,0,0,0,0,,0,0,0,,0,,0,0,.200,.200,.200,.400,6,,0.000,0.00,,,PR
90,139,Sep 7,OAK,,LAA,W,4-1,8-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.200,.200,.200,.400,7,,,,,,CF
91,141 (1),Sep 10,OAK,,SEA,L,3-14,7-GF,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.176,.176,.176,.353,2,.01,-0.001,-0.57,,,PH SS
92,143 (1),Sep 12,OAK,@,KCR,W,16-3,8-GF,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,.222,.222,.278,.500,4,.00,0.000,1.72,,,CF
93,146 (2),Sep 15,OAK,@,KCR,W,14-5,7-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.211,.211,.263,.474,2,.00,0.000,-0.24,,,CF
94,148 (1),Sep 17,OAK,@,TEX,W,11-2,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.211,.211,.263,.474,2,,,,,,CF
95,150 (1),Sep 19,OAK,,HOU,L,2-4,8-9,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,1,0,.211,.211,.263,.474,9,2.37,0.045,0.16,,,PR
96,151,Sep 20,OAK,,HOU,L,1-2,10-GF(10),0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.211,.211,.263,.474,6,,,,,,PR
97,152,Sep 21,OAK,,HOU,L,5-6,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,1,.211,.211,.263,.474,2,3.45,-0.096,-0.23,,,PR
