1,4 (3),Apr 17,CLE,@,DET,L,5-6,0-GF,1,1,0,0,0,0,0,,0,,0,0,0,,,,0,,.000,.000,.000,.000,2,PH
2,6 (1),Apr 20,CLE,@,DET,W,12-2,CG,5,5,1,1,0,0,0,,0,,0,0,0,,,,0,,.167,.167,.167,.333,5,C
3,8 (1),Apr 23,CLE,,SLB,L,1-3,CG,4,4,0,3,1,0,0,,0,,0,0,0,,,,0,,.400,.400,.500,.900,5,C
4,9,Apr 24,CLE,,SLB,W,7-3,CG,5,5,2,2,1,1,0,,0,,0,0,0,,,,0,,.400,.400,.667,1.067,5,C
5,11 (1),Apr 26,CLE,,DET,L,2-4,CG,4,3,0,0,0,0,0,,1,,1,0,0,,,,0,,.333,.368,.556,.924,5,C
6,12,Apr 28,CLE,,DET,L,1-8,CG,4,4,0,0,0,0,0,,0,,1,0,0,,,,0,,.273,.304,.455,.759,5,C
7,15 (2),May 5,CLE,,CHW,L,5-6,0-GF,1,1,0,0,0,0,0,,0,,0,0,0,,,,0,,.261,.292,.435,.726,9,PH
8,18 (2),May 9 (1),CLE,@,CHW,L,2-4,CG,4,4,0,0,0,0,0,,0,,0,0,0,,,,0,,.222,.250,.370,.620,5,C
9,20 (1),May 11,CLE,,BOS,L,1-5,0-GF,1,1,1,1,0,0,0,,0,,0,0,0,,,,0,,.250,.276,.393,.669,9,PH
10,21,May 12,CLE,,BOS,L,2-3,0-GF,1,1,0,0,0,0,0,,0,,1,0,0,,,,0,,.241,.267,.379,.646,9,PH
11,22,May 13,CLE,,BOS,L,1-8,CG,4,3,0,1,1,0,0,,1,,1,0,0,,,,0,,.250,.294,.406,.700,6,C
12,23,May 15,CLE,,NYY,L,3-4,0-GF,1,1,0,1,0,0,0,,0,,0,0,0,,,,0,,.273,.314,.424,.739,9,PH
13,25 (1),May 18,CLE,,NYY,L,2-4,CG(6),3,2,0,0,0,0,0,,1,,0,0,0,,,,0,,.257,.316,.400,.716,6,C
14,26,May 19,CLE,,WSH,W,7-4,CG,4,4,0,2,0,0,0,,0,,0,0,0,,,,0,,.282,.333,.410,.744,7,C
15,27,May 20,CLE,,WSH,L,2-3,CG(10),4,4,0,1,0,0,0,,0,,0,0,0,,,,0,,.279,.326,.395,.721,7,C
16,28,May 21,CLE,,WSH,W,4-1,CG,4,4,0,0,0,0,0,,0,,1,0,0,,,,0,,.255,.300,.362,.662,7,C
17,29,May 22,CLE,,WSH,L,1-4,CG,4,4,0,0,0,0,0,,0,,2,0,0,,,,0,,.235,.278,.333,.611,7,C
18,30,May 24,CLE,,PHA,W,6-2,CG,4,3,0,2,0,0,0,,0,,0,0,1,,,,1,,.259,.298,.352,.650,7,C
19,31,May 25,CLE,,PHA,L,2-13,CG,4,3,0,1,0,1,0,,1,,0,0,0,,,,0,,.263,.311,.386,.697,7,C
20,33 (1),May 27,CLE,@,SLB,W,5-2,CG,4,4,0,2,0,0,0,,0,,0,0,0,,,,0,,.279,.323,.393,.717,7,C
21,36 (2),May 31 (1),CLE,,SLB,L,3-6,0-0,1,1,0,0,0,0,0,,0,,0,0,0,,,,0,,.274,.318,.387,.705,9,PH
22,37,May 31 (2),CLE,,SLB,W,5-1,CG,4,2,0,0,0,0,0,,1,,0,0,1,,,,0,,.266,.319,.375,.694,7,C
23,38,Jun 2,CLE,@,WSH,L,0-4,GS-0,2,1,0,0,0,0,0,0,1,,1,0,0,,,,0,,.262,.324,.369,.693,7,C
24,41 (2),Jun 8,CLE,@,PHA,W,2-0,CG,4,4,0,1,0,0,0,,0,,1,0,0,,,,0,,.261,.320,.362,.682,7,C
