3 (2),Apr 20,STL,,PIT,L,4-8,GF,3,1.0,0,0,0,0,0,P
12 (8),May 2,STL,,BRO,L,3-10,,4,0.0,0,0,1,1,0,P
16 (3),May 6,STL,,PHI,L,7-11,,0,0.0,0,0,0,0,0,
