1,Apr 11,CIN,,CHC,W,10-6,CG,0,9.0,3,0,0,3,0,
2,Apr 12,CIN,,CHC,W,3-2,CG,0,10.0,3,0,0,3,0,
3,Apr 14,CIN,,PIT,W,11-7,CG,0,9.0,2,0,0,2,0,
4,Apr 15,CIN,,PIT,W,3-2,CG,0,11.0,2,0,0,2,0,
5,Apr 16,CIN,,PIT,L,2-8,GS,0,6.0,1,0,0,1,0,
6,Apr 20,CIN,@,CHC,L,4-5,CG,0,9.1,2,1,0,3,0,
7,Apr 21,CIN,,STL,W,7-1,CG,0,9.0,0,0,0,0,0,
8,Apr 22,CIN,,STL,W,9-6,CG,0,9.0,5,1,0,6,1,
9,Apr 23,CIN,,STL,W,4-1,CG,0,9.0,1,0,0,1,0,
10,Apr 25,CIN,@,PIT,W,1-0,CG,0,9.0,2,0,0,2,0,
11,Apr 27,CIN,@,PIT,L,4-23,CG,0,8.0,4,1,0,5,0,
12,Apr 28,CIN,,PIT,W,3-2,CG,0,9.0,4,0,0,4,0,
13,Apr 30,CIN,@,CHC,W,7-5,CG,0,9.0,1,0,0,1,0,
14,May 1,CIN,@,STL,W,8-5,GS,0, ,1,1,0,2,1,
15,May 2,CIN,@,STL,W,10-0,CG,0,9.0,3,0,0,3,0,
16,May 4,CIN,@,STL,W,3-1,CG,0,10.0,1,0,0,1,0,
17,May 5,CIN,@,STL,W,11-9,CG,0,9.0,2,0,1,3,0,
18,May 7,CIN,,PHI,L,5-8,CG,0,9.0,1,0,1,2,0,
19,May 8,CIN,,PHI,W,5-4,CG,0,9.0,1,0,0,1,0,
20,May 9,CIN,,PHI,L,3-4,CG,0,9.0,2,0,0,2,0,
21,May 10,CIN,,BRO,W,6-5,CG,0,9.0,2,0,1,3,0,
22,May 12,CIN,,BRO,W,4-2,CG,0,9.0,4,0,0,4,0,
23,May 13,CIN,,BRO,W,2-1,CG,0,9.0,2,0,1,3,0,
24,May 15,CIN,,BSN,W,4-3,CG,0,11.0,5,0,0,5,0,
25,May 16,CIN,,BSN,W,8-5,CG,0,9.0,3,0,0,3,0,
26,May 17,CIN,,BSN,L,4-6,CG,0,10.0,2,0,0,2,0,
27,May 18,CIN,,NYG,W,4-3,GS,0, ,1,0,0,1,0,
53 (25),Jun 17 (1),CIN,@,BSN,L,3-4,CG,0,8.0,3,0,0,3,0,
54,Jun 17 (2),CIN,@,BSN,W,5-0,CG,0,9.0,3,0,0,3,0,
55,Jun 18,CIN,@,BSN,L,3-4,GS,0,7.0,2,0,0,2,0,
56,Jun 20 (1),CIN,,PIT,L,4-6,CG,0,10.0,4,1,0,5,0,
57,Jun 20 (2),CIN,,PIT,W,5-3,GS,0,4.0,1,0,0,1,0,
62 (4),Jun 25 (2),CIN,,CHC,W,3-1,CG,0,9.0,2,0,0,2,0,
68 (5),Jul 1,CIN,,STL,W,12-6,GF,0,2.0,1,0,0,1,0,
69,Jul 4 (1),CIN,@,PIT,L,5-11,GF,0, ,2,0,1,3,0,
70,Jul 4 (2),CIN,@,PIT,L,2-3,CG,0,8.2,2,1,0,3,1,
71,Jul 5,CIN,@,PIT,L,4-7,GS,0, ,0,0,0,0,0,
73 (1),Jul 7,CIN,,BRO,W,2-1,CG,0,10.0,4,0,0,4,0,
75 (1),Jul 11 (1),CIN,,BRO,W,3-2,CG,0,9.0,2,0,0,2,0,
76,Jul 11 (2),CIN,,BRO,L,2-3,CG,0,9.0,0,0,0,0,0,
84 (7),Jul 19,CIN,,BSN,W,3-2,CG,0,9.0,1,0,0,1,0,
85,Jul 20,CIN,,BSN,W,2-1,CG,0,9.0,2,0,0,2,0,
86,Jul 21,CIN,,NYG,L,6-12,CG,0,9.0,3,1,0,4,0,
87,Jul 22,CIN,,NYG,L,1-4,CG,0,9.0,4,0,0,4,0,
88,Jul 23,CIN,,NYG,L,1-11,CG,0,9.0,5,0,0,5,0,
89,Jul 24,CIN,,NYG,L,7-8,CG,0,10.0,0,0,2,2,0,
90,Jul 26,CIN,@,BRO,L,4-9,CG,0,8.0,6,0,0,6,0,
91,Jul 27,CIN,@,BRO,L,4-9,CG,0,8.0,4,1,0,5,0,
92,Jul 29,CIN,@,BRO,L,1-2,CG,0,8.0,4,1,0,5,1,
93,Jul 30,CIN,@,BRO,W,5-4,CG,0,11.0,1,0,0,1,0,
94,Jul 31,CIN,@,NYG,L,0-7,GS,0, ,2,0,0,2,0,
103 (8),Aug 10 (1),CIN,@,PHI,L,2-10,CG,0,8.0,6,0,0,6,0,
104,Aug 10 (2),CIN,@,PHI,L,4-5,CG,0,8.2,4,0,0,4,0,
105,Aug 12,CIN,@,PHI,W,2-1,CG,0,9.0,4,1,0,5,0,
106,Aug 13,CIN,@,PHI,W,7-6,CG,0,9.0,3,2,1,6,0,
107,Aug 15 (1),CIN,,BRO,L,3-7,CG,0,10.0,2,0,0,2,0,
113 (5),Aug 20 (2),CIN,,BSN,L,1-4,CG,0,9.0,0,0,0,0,0,
147 (33),Sep 26 (2),CIN,@,CHC,L,0-10,CG,0,6.0,1,1,1,3,0,
148,Sep 27 (1),CIN,@,CHC,W,10-3,CG,0,9.0,3,0,0,3,0,
149,Sep 27 (2),CIN,@,CHC,T,4-4,CG,0,10.0,5,0,0,5,0,
150,Sep 28,CIN,@,CHC,W,12-1,CG,0,7.0,2,0,0,2,0,
151,Sep 29,CIN,@,STL,L,5-8,CG,0,8.0,2,0,0,2,0,
152,Sep 30,CIN,@,STL,L,4-6,CG,0,8.0,1,1,0,2,0,
153,Oct 1,CIN,@,STL,L,2-3,CG,0,8.0,4,0,0,4,0,
154,Oct 5,CIN,,PIT,W,6-5,CG,0,9.0,2,1,0,3,0,
