1,76,Jul 11(2),CIN,,BRO,L,2-3,,,99,1.0,0,0,0,0,1,0,0,0.00,3,,,,,3,,,,,,
2,77,Jul 12,CIN,,PHI,L,4-6,,,0,1.0,1,0,0,0,0,0,0,0.00,4,,,,,4,,,,,,
3,81,Jul 16,CIN,,PHI,L,0-5,,,3,5.0,5,1,1,1,3,0,1,1.29,21,,,,,18,,,,,,
4,86,Jul 21,CIN,,NYG,L,6-12,,L(0-1),4,3.0,3,4,0,6,3,0,0,0.90,19,,,,,13,,,,,,
5,88,Jul 23,CIN,,NYG,L,1-11,,,1,8.0,6,6,1,3,2,0,0,1.00,33,,,,,28,,,,,,
6,90,Jul 26,CIN,@,BRO,L,4-9,,,2,4.2,5,2,2,3,1,0,0,1.59,21,,,,,17,,,,,,
7,99,Aug 5,CIN,@,BSN,L,2-10,,,9,4.0,5,4,4,3,2,0,0,2.70,19,,,,,14,,,,,,
