965,40 (39),May 14,SEA,@,MIN,W,1-0,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,.000,.000,.000,9,1.27,-0.136,-1.15,0.00,0.00,2B
966,41,May 15,SEA,,TEX,W,9-8,CG(11),5,4,1,2,1,0,0,0,0,0,2,0,1,0,1,0,0,0,.250,.250,.375,.625,9,1.64,0.174,0.56,10.00,12.20,2B
967,43 (1),May 17,SEA,,DET,L,2-3,CG,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,.222,.300,.333,.633,9,1.15,0.007,-0.03,2.00,3.00,2B
968,46 (2),May 20,SEA,,DET,W,3-2,GS-10,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.182,.308,.273,.580,7,.68,0.028,0.06,2.00,3.00,3B
969,47,May 22,SEA,@,OAK,W,3-2,CG(10),4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.133,.235,.200,.435,9,1.31,-0.137,-0.81,0.00,0.00,2B
970,48,May 23,SEA,@,OAK,W,1-0,GS-9,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.167,.250,.222,.472,9,1.00,-0.045,-0.40,8.00,9.00,2B
971,50 (1),May 25,SEA,,MIN,W,2-1,CG,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.143,.217,.190,.408,9,.87,-0.066,-0.68,0.00,0.00,2B
972,51,May 26,SEA,,MIN,W,4-3,9-GF(12),1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.182,.250,.227,.477,1,2.24,0.074,0.38,3.00,3.00,2B
973,52,May 27,SEA,,MIN,W,3-1,CG,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.200,.259,.240,.499,8,1.34,-0.027,-0.13,3.00,3.00,2B
974,53,May 28,SEA,,TEX,W,2-1,CG,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.214,.267,.250,.517,8,.95,-0.003,0.28,3.00,3.00,2B
975,54,May 29,SEA,,TEX,L,5-9,GS-8,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.194,.242,.226,.468,9,.78,-0.058,-0.53,0.00,0.00,2B
976,55,May 30,SEA,,TEX,L,6-7,CG,4,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,.206,.270,.235,.506,9,1.33,0.028,0.54,7.00,9.50,2B
977,94 (38),Jul 12,SEA,@,LAA,L,2-11,7-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.200,.263,.229,.492,3,.10,-0.003,-0.78,0.00,0.00,SS
978,123 (28),Aug 17,SEA,,LAD,L,1-11,8-GF,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.222,.282,.250,.532,3,.00,0.000,0.12,3.00,3.00,PH DH
979,143 (19),Sep 9,SEA,,NYY,W,3-2,8-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.222,.282,.250,.532,7,,,,0.00,0.00,3B
980,145 (1),Sep 12,SEA,,SDP,L,4-5,GS-9,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.205,.262,.231,.493,7,1.43,-0.108,-0.95,0.00,0.00,SS
981,152 (6),Sep 19,SEA,@,HOU,W,9-0,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.205,.262,.231,.493,6,,,,0.00,0.00,3B
982,154 (1),Sep 22,SEA,@,TEX,W,13-0,8-GF,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.200,.256,.225,.481,3,.02,0.001,0.55,2.00,3.20,PR 2B
983,157 (2),Sep 25,SEA,,OAK,W,10-8,8-9,0,0,1,0,0,0,0,0,0,,0,0,0,,0,,0,0,.200,.256,.225,.481,6,,0.000,0.00,2.00,3.20,PR 3B
984,158,Sep 26,SEA,,OAK,L,3-9,8-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.195,.250,.220,.470,3,.02,0.000,-0.35,0.00,0.00,2B
985,160 (1),Sep 28,SEA,,TEX,W,12-6,3-GF,3,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.186,.255,.209,.465,2,.22,-0.017,-0.21,2.00,3.00,3B
986,162 (1),Sep 30,SEA,,TEX,W,3-1,6-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.182,.250,.205,.455,4,.22,-0.006,-0.23,0.00,0.00,3B
