2 (1),Apr 2,CHW,@,SEA,L,4-7,,3,0.1,0,0,0,0,0,P
4 (1),Apr 5,CHW,@,KCR,L,2-5,,3,0.2,0,1,0,1,0,P
11 (6),Apr 14,CHW,,BAL,L,4-9,,18,4.0,0,1,0,1,1,P
16 (4),Apr 19,CHW,,DET,L,2-8,,4,1.0,0,1,0,1,0,P
