42 (41),Jun 6,BSN,,CHC,L,0-14,GF,0,4.0,0,1,0,1,0,
46 (3),Jun 11,BSN,,CIN,W,5-1,CG,0,9.0,2,3,0,5,0,
52 (5),Jun 17 (2),BSN,,PIT,L,2-4,GS,0,8.0,1,4,0,5,0,
55 (2),Jun 20,BSN,,STL,L,3-9,,0,0.1,0,0,0,0,0,
56,Jun 22,BSN,,STL,L,0-1,GS,0,8.0,0,0,0,0,0,
61 (4),Jun 25 (1),BSN,@,NYG,W,14-10,GS,0,3.0,0,2,0,2,0,
65 (3),Jun 29,BSN,,PHI,L,2-9,GS,0,2.1,0,1,0,1,0,
70 (4),Jul 4 (1),BSN,,BRO,W,7-5,,0,4.2,1,1,0,2,0,
78 (7),Jul 13,BSN,@,CIN,W,3-2,GF,0,3.0,0,0,0,0,0,
80 (1),Jul 16,BSN,@,PIT,L,2-6,GF,0,5.2,0,1,0,1,0,
84 (3),Jul 20,BSN,@,CHC,L,2-5,GF,0,4.0,2,1,0,3,0,
90 (5),Jul 28,BSN,,CIN,L,2-4,GF,0,2.0,0,0,0,0,0,
91,Jul 29,BSN,,CHC,L,0-6,GF,0,4.1,0,0,0,0,0,
92,Jul 30 (1),BSN,,CHC,L,4-13,,0,2.0,0,1,0,1,0,
96 (3),Aug 3,BSN,,PIT,L,4-7,GF,0,1.0,0,0,0,0,0,
98 (1),Aug 6,BSN,,PIT,L,1-9,GF,0,7.0,1,1,0,2,0,
101 (2),Aug 10,BSN,,STL,L,3-9,,0,5.1,0,1,0,1,0,
