1,139,Sep 6,BAL,,ANA,L,3-6,6-8,,99,2.0,1,1,1,2,0,0,1,4.50,10,32,20,7,4,2,5,0,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,1.27,0.079,0.65, 6t --- 0 out d1, 8t 1-- 0 out d1
2,152,Sep 19,BAL,,TOR,L,3-9,7-8,,12,2.0,3,2,2,0,2,2,0,6.75,9,27,19,2,2,1,6,2,0,0,,0,0,0,0,0,9,0,0,0,0,0,0,.05,-0.015,-0.97, 7t --- 0 out d5, 8t 3 out d7
3,155,Sep 22,BAL,,BOS,L,2-13,9-9,,2,0.2,2,4,4,2,1,1,0,13.50,6,26,13,1,3,1,2,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.00,-0.001,-3.59, 9t --- 0 out d7, 9t --- 2 out d11
