55,2,Apr 12,CHW,@,CLE,W,13-3,CG,W(1-0),99,7.0,9,3,2,1,5,0,0,2.57,33,53,,,,31,0,0,,,,
56,4,Apr 14,CHW,@,SLB,L,1-2,,,1,1.0,2,0,0,0,0,0,0,2.25,4,,,,,4,,,,,,
57,8,Apr 18,CHW,,CLE,L,0-4,GS-,L(1-1),3,6.0,5,4,2,0,2,0,0,2.57,25,52,,,,22,,,,,,
58,17,Apr 29,CHW,@,DET,W,6-5,,W(2-1),10,4.0,2,1,1,0,2,0,0,2.50,15,,,,,15,,,,,,
59,21,May 3,CHW,@,DET,W,6-4,GS-,,3,7.0,8,3,0,3,3,0,0,1.80,30,55,,,,27,,,,,,
60,26,May 10,CHW,,WSH,L,0-1,GS-,L(2-2),6,8.0,5,1,0,4,5,0,0,1.36,33,71,,,,29,,,,,,
61,30,May 16,CHW,,NYY,W,7-0,SHO,W(3-2),5,9.0,3,0,0,7,5,0,0,1.07,36,79,,,,29,0,0,,,,
62,34,May 21,CHW,,BOS,L,9-10,GS-,L(3-3),4,3.1,6,6,4,4,2,0,0,1.79,22,26,,,,17,,,,,,
63,37,May 25,CHW,,CLE,L,1-8,,,3,1.0,4,4,3,0,0,0,0,2.33,7,,,,,7,,,,,,
64,67,Jun 26,CHW,,CLE,W,7-5,,W(4-3),31,5.1,2,0,0,3,3,0,0,2.09,18,,,,,15,,,,,,
65,71,Jun 30,CHW,@,DET,W,6-4,,W(5-3),3,4.0,3,2,1,2,1,0,0,2.10,17,,,,,15,,,,,,
66,73,Jul 2,CHW,@,DET,L,5-7,GS-,L(5-4),1,3.2,7,4,2,0,2,0,1,2.28,20,37,,,,18,,,,,,
67,75,Jul 4(1),CHW,@,SLB,L,1-6,GS-,L(5-5),1,1.0,6,4,4,0,0,1,0,2.83,9,25,,,,9,,,,,,
68,79,Jul 6(2),CHW,@,CLE,L,0-7,,,1,2.0,5,4,2,1,2,0,0,3.03,10,,,,,9,,,,,,
69,89,Jul 16(2),CHW,,PHA,W,5-3,,,9,4.1,3,1,1,4,2,0,0,2.97,17,,,,,13,,,,,,
70,93,Jul 19(2),CHW,,PHA,L,1-3,,,2,0.0,0,0,0,1,0,0,0,2.97,1,,,,,0,,,,,,
71,95,Jul 21,CHW,,WSH,L,1-2,,,1,5.0,6,0,0,3,2,0,0,2.76,22,,,,,19,,,,,,
72,98,Jul 25,CHW,@,BOS,L,5-7,,,3,3.0,2,1,1,2,2,0,0,2.77,12,,,,,10,,,,,,
73,100,Jul 29(1),CHW,@,BOS,L,0-2,,,3,1.0,0,0,0,0,1,0,0,2.74,3,,,,,3,,,,,,
74,101,Jul 29(2),CHW,@,BOS,L,3-5,,,-1,1.0,1,0,0,1,1,0,0,2.70,5,,,,,4,,,,,,
75,106,Aug 5,CHW,@,WSH,W,4-2,GS-,,6,8.0,7,0,0,4,6,0,0,2.44,33,70,,,,29,,,,,,
76,108,Aug 7,CHW,@,WSH,W,11-4,,S(1),1,3.0,6,4,3,1,2,0,1,2.67,17,,,,,15,,,,,,
77,111,Aug 11,CHW,@,PHA,L,5-8,,,3,1.0,0,0,0,2,0,0,0,2.64,7,,,,,5,,,,,,
78,113,Aug 14,CHW,,NYY,L,0-2,,,2,1.0,0,0,0,0,2,0,0,2.61,3,,,,,3,,,,,,
79,116,Aug 17,CHW,,NYY,L,2-3,CG,L(5-6),2,12.0,8,3,2,2,4,0,0,2.48,42,78,,,,39,1,0,,,,
80,120,Aug 21,CHW,,PHA,L,1-7,GS-,L(5-7),3,5.1,8,6,6,3,3,0,0,2.86,26,28,,,,21,,,,,,
81,123,Aug 24,CHW,,WSH,L,1-2,,,2,1.0,0,0,0,0,0,0,0,2.83,3,,,,,3,,,,,,
82,131,Sep 2(2),CHW,@,CLE,W,9-3,CG,W(6-7),8,8.0,8,3,2,2,3,0,0,2.79,35,57,,,,33,2,1,,,,
83,135,Sep 7,CHW,@,SLB,L,0-1,GS-,L(6-8),4,6.0,6,1,1,1,4,0,0,2.73,23,59,,,,22,,,,,,
84,139,Sep 12,CHW,@,PHA,L,5-7,GS-,L(6-9),4,6.1,5,4,4,3,4,0,0,2.88,31,48,,,,27,,,,,,
85,142,Sep 16,CHW,@,WSH,L,1-2,CG,L(6-10),3,8.2,6,2,2,2,7,0,0,2.82,34,69,,,,32,1,1,,,,
86,148,Sep 26,CHW,,SLB,W,3-2,CG,W(7-10),9,10.0,9,2,2,2,4,0,0,2.76,37,68,,,,35,0,0,,,,
87,151,Oct 4(1),CHW,@,DET,L,5-7,GS-,,7,4.0,4,1,1,1,0,0,0,2.74,16,49,,,,15,,,,,,
