9,98 (97),Jul 22,PIT,@,COL,L,3-7,8-9,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,9,,,,,,P
10,101 (2),Jul 25,PIT,@,SFG,L,3-11,5-8,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,2,.06,-0.001,0.01,,,P
11,122 (20),Aug 18,PIT,,STL,L,10-11,4-7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.333,.333,.333,.667,9,.46,-0.012,-0.30,,,P
12,128 (5),Aug 24,PIT,,LAD,L,2-5,5-7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.250,.250,.250,.500,9,.97,-0.024,-0.16,,,P
13,132 (3),Aug 28,PIT,@,CHC,L,1-6,6-8,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.250,.250,.250,.500,9,,,,,,P
14,134 (1),Aug 30,PIT,@,CHC,L,3-17,4-5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.200,.200,.200,.400,9,.92,-0.024,-0.25,,,P
15,139 (4),Sep 5,PIT,,CHC,W,4-3,GS-5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.167,.167,.167,.333,9,1.08,-0.028,-0.24,,,P
16,145 (5),Sep 11,PIT,@,MIL,W,7-0,GS-7,3,3,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,.333,.333,.444,.778,9,.69,0.066,1.90,,,P
17,153 (7),Sep 20,PIT,,MIL,W,6-4,GS-5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.300,.300,.400,.700,9,2.35,-0.065,-0.59,,,P
18,157 (3),Sep 26,PIT,,BAL,W,10-1,7-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.273,.273,.364,.636,9,.00,0.000,-0.16,,,P
19,159 (1),Sep 28,PIT,@,WSN,L,4-5,3-3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.250,.250,.333,.583,9,1.37,-0.023,-0.22,,,PH
20,162 (2),Oct 1,PIT,@,WSN,W,11-8,GS-3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.231,.231,.308,.538,9,.31,-0.009,-0.24,,,P
