1,138 (137),Sep 11,DET,,WSH,L,6-7,4-5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.49,-0.013,-0.10,PH
2,140 (1),Sep 13,DET,,BAL,W,13-2,7-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,5,.00,0.000,-0.36,LF
