714,2 (1),Apr 4,TBR,,NYY,L,0-5,GS-8,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.000,.500,.000,.500,9,.52,-0.002,-0.03,2.00,3.00,LF
715,5 (2),Apr 7,TBR,,TOR,W,10-8,CG,4,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,.000,.333,.000,.333,9,1.04,0.034,0.08,11.00,15.70,LF
716,7 (1),Apr 9,TBR,,TOR,W,7-2,8-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.333,.000,.333,2,,,,0.00,0.00,CF
717,8,Apr 10,TBR,@,NYY,L,1-8,9-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.286,.000,.286,2,.00,0.000,-0.12,0.00,0.00,PH
718,9,Apr 12,TBR,@,NYY,L,4-8,GS-7,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.143,.333,.143,.476,9,1.04,-0.008,-0.07,3.00,3.00,LF
719,10,Apr 13,TBR,@,NYY,L,2-3,3-GF,3,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.200,.333,.500,.833,8,1.43,0.040,0.64,14.00,18.70,LF
720,11,Apr 14,TBR,@,BOS,W,10-5,8-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.200,.333,.500,.833,2,,,,0.00,0.00,CF
721,12,Apr 15,TBR,@,BOS,L,1-2,GS-8,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.154,.267,.385,.651,2,1.15,-0.084,-0.80,0.00,0.00,LF
722,15 (2),Apr 18,TBR,,DET,W,5-1,8-GF,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,.154,.313,.385,.697,1,.03,0.002,0.22,7.00,9.00,LF
723,16,Apr 19,TBR,,DET,W,8-7,9-GF,0,0,1,0,0,0,0,0,0,,0,0,0,,0,,0,0,.154,.313,.385,.697,3,,0.000,0.00,2.00,3.20,PR
724,17,Apr 20,TBR,,DET,W,8-1,CG,4,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.176,.300,.353,.653,9,.40,0.009,-0.41,5.00,6.20,LF
725,18,Apr 21,TBR,,HOU,L,3-6,6-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.167,.286,.333,.619,2,1.83,-0.052,-0.23,0.00,0.00,CF
726,19,Apr 22,TBR,,HOU,W,6-3,6-GF,2,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,.200,.304,.350,.654,2,1.19,0.112,1.51,7.00,10.00,PH CF
727,20,Apr 23,TBR,,HOU,L,4-6,7-GF(10),2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.182,.280,.318,.598,6,1.17,-0.064,-0.61,0.00,0.00,CF LF
728,21,Apr 24,TBR,@,BAL,L,3-6,6-GF,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.167,.259,.292,.551,8,1.08,-0.055,-0.49,0.00,0.00,PH LF
729,22,Apr 25,TBR,@,BAL,W,2-0,CG,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,.185,.290,.296,.587,9,.91,-0.065,-0.79,5.00,6.00,LF
730,23,Apr 26,TBR,@,BAL,L,4-5,8-8,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.185,.290,.296,.587,9,,,,0.00,0.00,PR
731,24,Apr 28,TBR,@,TOR,W,7-4,8-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.185,.290,.296,.587,8,,,,0.00,0.00,LF
732,25,Apr 29,TBR,@,TOR,L,1-4,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.161,.257,.258,.515,9,1.22,-0.199,-2.02,0.00,0.00,LF RF
733,27 (1),May 1,TBR,@,MIA,W,4-2,GS-7,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.147,.237,.235,.472,1,.73,-0.055,-0.48,0.00,0.00,CF
734,29 (1),May 3,TBR,,MIA,L,6-10,CG,4,4,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,.211,.286,.316,.602,9,1.07,0.149,2.13,15.00,18.70,LF
735,30,May 4,TBR,,MIA,W,5-1,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.211,.286,.316,.602,1,,,,0.00,0.00,LF
736,31,May 5,TBR,,TOR,L,4-8,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.190,.261,.286,.547,9,.59,-0.063,-0.86,0.00,0.00,LF CF
737,33 (1),May 7,TBR,,TOR,L,1-2,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.190,.261,.286,.547,6,,,,0.00,0.00,PR
738,34,May 8,TBR,,KCR,L,3-7,8-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.186,.255,.279,.534,5,.33,-0.008,-0.24,0.00,0.00,RF
739,35,May 9,TBR,,KCR,L,6-7,12-GF(12),0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.186,.255,.279,.534,6,,,,0.00,0.00,PR
740,37 (1),May 11,TBR,,KCR,L,0-6,CG,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.196,.260,.304,.564,9,.71,-0.017,-0.25,5.00,6.00,RF
741,39 (1),May 13,TBR,@,BOS,L,3-6,GS-8,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.188,.250,.292,.542,9,.57,-0.030,-0.30,0.00,0.00,LF
742,41 (1),May 15,TBR,@,CLE,L,7-8,7-GF,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.204,.264,.367,.631,8,.48,0.027,1.00,14.00,18.70,CF
743,43 (1),May 17,TBR,@,CLE,W,7-4,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.204,.264,.367,.631,1,,,,0.00,0.00,LF
744,44,May 19,TBR,,NYY,W,5-4,7-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.204,.264,.367,.631,6,,,,0.00,0.00,PR LF
745,46 (1),May 21,TBR,,NYY,L,2-3,GS-8,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.216,.273,.373,.645,9,.85,-0.008,-0.11,3.00,3.00,LF
746,52 (5),May 27,TBR,@,MIN,L,3-5,GS-7,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.208,.263,.358,.622,9,1.34,-0.079,-0.86,0.00,0.00,LF
747,53,May 28,TBR,@,MIN,W,8-6,8-GF(15),4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.196,.262,.339,.602,6,2.49,-0.102,-0.49,2.00,3.00,LF
748,62 (8),Jun 8,TBR,,CHW,W,7-5,CG,4,4,2,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,.217,.277,.400,.677,9,.41,0.047,1.15,24.00,30.90,LF CF
749,63,Jun 9,TBR,,OAK,W,13-4,7-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.213,.273,.393,.666,1,.00,0.000,-0.16,0.00,0.00,CF
750,64,Jun 10 (1),TBR,,OAK,W,6-5,9-GF(10),1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.226,.284,.403,.687,2,2.73,0.173,0.62,5.00,6.20,LF
751,65,Jun 10 (2),TBR,,OAK,L,2-7,CG,4,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,.231,.296,.415,.711,2,1.04,-0.043,-0.30,9.00,12.20,LF
752,68 (2),Jun 14,TBR,@,TOR,L,6-7,CG,5,5,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.229,.289,.400,.689,1,1.57,-0.130,-0.88,5.00,6.20,LF
753,70 (1),Jun 16,TBR,@,DET,L,4-13,CG,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.233,.291,.425,.716,9,.48,0.056,0.32,10.00,12.20,LF
754,72 (1),Jun 18,TBR,@,DET,W,9-1,7-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.230,.288,.419,.706,2,.00,0.000,-0.25,0.00,0.00,LF
