300,1,Apr 1,LAA,@,CIN,W,3-1,11-GF(13),2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.500,.500,1.500,2.000,9,1.12,0.219,0.20,CF
301,4 (2),Apr 5,LAA,@,TEX,L,2-3,CG,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.200,.200,.600,.800,9,1.50,-0.119,-0.83,CF
302,5,Apr 6,LAA,@,TEX,W,8-4,CG,4,4,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,.333,.333,.889,1.222,9,.44,0.060,1.01,CF
303,6,Apr 7,LAA,@,TEX,L,3-7,CG,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.333,.385,.750,1.135,9,1.04,0.076,0.51,CF
304,7,Apr 9,LAA,,OAK,L,5-9,CG,5,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.353,.389,.647,1.036,9,.83,-0.004,-0.45,CF
305,8,Apr 10,LAA,,OAK,L,5-11,CG,5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,.318,.348,.545,.893,9,.86,-0.144,-1.55,CF
306,9,Apr 11,LAA,,OAK,L,1-8,CG,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.320,.346,.520,.866,8,1.22,-0.028,-0.29,CF
307,10,Apr 12,LAA,,HOU,L,0-5,CG,4,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,.286,.333,.464,.798,1,.52,0.005,-0.26,CF
308,12 (1),Apr 14,LAA,,HOU,W,4-1,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.250,.294,.406,.700,1,.84,-0.084,-0.86,CF
309,13,Apr 15,LAA,@,MIN,L,2-8,CG,4,4,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,.250,.289,.472,.762,1,1.02,-0.019,-0.24,CF
310,14,Apr 16,LAA,@,MIN,L,6-8,CG,5,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.220,.256,.415,.670,1,1.47,-0.141,-1.50,CF
311,15,Apr 19,LAA,,DET,W,8-1,CG,5,4,1,3,0,1,0,3,0,0,0,0,1,0,0,0,0,0,.267,.298,.489,.787,1,.74,0.113,3.30,CF
312,16,Apr 20,LAA,,DET,W,10-0,CG,5,4,2,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,.306,.327,.510,.837,1,.46,0.069,0.92,CF
313,17,Apr 21,LAA,,DET,W,4-3,CG(13),6,4,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,.302,.333,.491,.824,1,1.53,-0.034,0.09,CF
314,18,Apr 22,LAA,,TEX,L,6-7,CG,5,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.304,.355,.482,.837,1,1.24,0.121,0.29,CF
315,19,Apr 23,LAA,,TEX,W,5-4,CG(11),5,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.317,.373,.483,.856,1,1.10,0.097,0.10,CF
316,20,Apr 24,LAA,,TEX,L,3-11,CG,4,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,.317,.380,.476,.856,1,.34,0.025,0.69,CF
317,21,Apr 25,LAA,@,SEA,L,0-6,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,.313,.373,.463,.836,1,1.06,-0.125,-1.09,CF
318,22,Apr 26,LAA,@,SEA,W,6-3,CG,5,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.319,.375,.472,.847,1,.43,0.090,0.89,CF
319,23,Apr 27,LAA,@,SEA,L,2-3,CG,4,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,.316,.369,.461,.830,1,.91,0.002,0.17,CF
320,24,Apr 28,LAA,@,SEA,L,1-2,CG,4,3,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,.329,.379,.481,.860,1,1.18,0.051,0.26,CF
321,25,Apr 29,LAA,@,OAK,L,8-10,GS-11,6,4,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,.313,.370,.458,.827,1,1.11,-0.034,-0.56,CF
322,64 (38),Jun 10,LAA,@,BAL,L,3-4,CG,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.322,.375,.460,.835,9,1.56,-0.020,0.04,CF
323,65,Jun 11,LAA,@,BAL,L,2-3,CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.311,.364,.444,.808,9,1.27,-0.120,-0.99,CF
324,66,Jun 12,LAA,@,BAL,W,9-5,7-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.308,.360,.440,.800,7,.13,-0.003,-0.24,CF
325,67,Jun 14,LAA,,NYY,W,5-2,CG,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.305,.356,.432,.787,9,.66,-0.032,-0.82,CF
326,68,Jun 15,LAA,,NYY,W,6-2,CG,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.313,.361,.434,.795,9,.81,-0.047,0.15,CF
327,69,Jun 16,LAA,,NYY,L,5-6,CG,5,5,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,.317,.363,.433,.796,1,.95,0.095,0.86,CF
328,70,Jun 17,LAA,,SEA,W,11-3,CG,5,4,2,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,.324,.373,.435,.808,9,.48,0.063,1.60,CF
329,71,Jun 18,LAA,,SEA,L,2-3,CG(10),4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.315,.369,.423,.792,9,2.36,-0.188,-1.07,CF
330,72,Jun 19,LAA,,SEA,W,1-0,CG,4,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.322,.373,.435,.808,1,.93,0.025,0.26,CF
331,73,Jun 20,LAA,,SEA,W,10-9,CG,4,4,3,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,.336,.385,.471,.855,9,1.76,0.362,2.13,CF
332,74,Jun 21,LAA,,PIT,L,2-5,CG,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.336,.383,.467,.851,9,1.16,-0.017,-0.06,CF
333,75,Jun 22,LAA,,PIT,L,1-6,CG,5,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.333,.384,.460,.844,1,.66,0.002,-0.02,CF
334,76,Jun 23,LAA,,PIT,L,9-10,GS-4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.331,.386,.457,.842,1,1.12,0.017,0.44,CF
335,77,Jun 25,LAA,@,DET,W,14-8,8-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.331,.386,.457,.842,2,,,,CF
336,78,Jun 26,LAA,@,DET,W,7-4,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.331,.386,.457,.842,1,,,,CF
