10,7 (6),Apr 13,DET,@,PIT,L,4-5,7-8,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,9,,,,,,P
11,36 (28),May 15,DET,@,STL,W,10-4,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,9,,,,,,P
12,66 (29),Jun 17,DET,@,CIN,L,4-8,10-12,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,9,,,,,,P
13,118 (51),Aug 18,DET,@,CHC,W,10-8,7-8,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,9,,,,,,P
14,119,Aug 19,DET,@,CHC,W,15-8,5-7,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,9,,,,,,P
15,124 (4),Aug 24,DET,@,CIN,L,5-12,6-6,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,,,,,9,,,,,,P
