236,37,May 16,CLE,,SEA,W,9-3,7-7,,99,1.0,0,0,0,0,1,0,0,0.00,3,11,7,3,1,1,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.10,0.008,0.47, 7t --- 0 out a6, 7t 3 out a6
237,38,May 17,CLE,,SEA,W,6-5,8-8,,0,0.2,0,0,0,0,1,0,0,0.00,2,5,4,0,2,1,0,0,0,0,,2,0,0,0,0,2,0,0,0,0,0,0,.47,0.022,0.87, 8t 12- 1 out d3, 8t 3 out d3
238,41,May 20,CLE,,MIA,L,3-5,8-8,,2,1.0,2,2,2,1,0,0,0,6.75,5,12,7,3,0,2,2,0,0,0,,1,1,0,1,0,4,1,0,0,0,0,0,.63,-0.143,-1.92, 8t -2- 0 out d1, 8t 3 out d4
239,45,May 25,CLE,@,CHW,L,3-9,8-GF(8),,4,1.0,1,0,0,2,1,0,0,4.91,6,23,12,2,2,3,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.01,0.000,0.52, 8b --- 0 out d7, 8b end d 7
240,46,May 26,CLE,@,CHW,L,7-14,3-5,,0,2.2,1,0,0,0,3,0,0,2.84,9,32,22,5,5,0,6,3,0,0,,2,0,1,0,0,9,1,0,0,0,0,0,.64,0.133,2.23, 3b 1-3 1 out d3, 5b 3 out d1
241,49,May 29,CLE,,KCR,L,2-8,7-8,,2,2.0,1,0,0,0,3,0,0,2.16,7,34,23,5,6,3,1,0,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,.04,0.004,0.93, 7t --- 0 out d6, 8t 3 out d6
242,51,Jun 1,CLE,,MIN,W,7-1,9-GF,,2,1.0,0,0,0,0,1,0,0,1.93,3,10,7,4,1,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.02,0.002,0.47, 9t --- 0 out a6, 9t end a 6
243,53,Jun 3,CLE,,MIN,L,3-6,7-8,,1,1.1,1,1,0,0,2,0,0,1.69,5,22,14,2,3,1,2,0,0,0,,1,0,0,0,0,4,1,0,0,0,1,0,.30,-0.041,-0.32, 7t 1-- 2 out d3, 8t 3 out d3
244,56,Jun 7,CLE,@,DET,L,5-7,8-GF(8),,3,1.0,1,0,0,1,1,0,0,1.54,4,15,11,3,2,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,.31,0.015,0.52, 8b --- 0 out d2, 8b end d 2
245,58,Jun 9,CLE,@,STL,L,0-2,8-GF(8),,1,1.0,2,1,1,1,0,0,0,2.13,6,15,9,1,0,1,4,3,0,0,,0,0,0,0,0,3,2,0,1,0,1,0,.49,-0.058,-0.54, 8b --- 0 out d1, 8b end d 2
246,60,Jun 12,CLE,@,CIN,L,1-7,8-GF(8),,2,1.0,5,3,3,0,0,0,0,3.95,8,23,18,1,1,6,2,2,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,.07,-0.024,-2.51, 8b --- 0 out d3, 8b end d 6
247,62,Jun 14,CLE,@,CIN,L,5-12,7-GF(8),,1,2.0,1,0,0,0,4,0,0,3.45,7,40,26,4,8,1,2,1,0,0,,0,0,0,0,0,7,1,0,0,0,0,0,.01,0.001,0.99, 7b --- 0 out d7, 8b end d 7
248,65,Jun 17,CLE,,PIT,L,5-9,8-GF,,2,2.0,1,0,0,1,3,0,0,3.06,7,26,17,3,5,2,1,0,0,0,,0,0,0,0,0,6,1,0,0,1,0,0,.10,0.010,0.93, 8t --- 0 out d4, 9t end d 4
