95 (94),Jul 24,CLE,,CHW,L,0-6,CG,39,9.0,5,1,0,6,0,1B
97 (1),Jul 26,CLE,,CHW,L,1-2,CG,38,9.0,7,1,0,8,0,1B
156 (58),Sep 30 (1),CLE,,MIN,L,1-7,CG,39,9.0,7,0,0,7,1,1B
161 (4),Oct 4,CLE,,BOS,W,3-1,CG,37,9.0,7,1,0,8,0,1B
