42 (41),May 16,CLE,,OAK,L,1-11,GF,7,2.0,0,0,0,0,0,3B
43,May 17,CLE,,OAK,L,2-6,GS,32,7.0,6,0,1,7,0,1B
45 (1),May 19,CLE,,DET,W,5-4,GS,38,9.0,8,0,0,8,1,1B
53 (7),May 27,CLE,@,CHW,L,1-2,GS,15,3.0,3,0,0,3,0,1B
54,May 28,CLE,@,CHW,L,2-3,GS,27,7.0,11,0,0,11,0,1B
55,May 30,CLE,,COL,W,5-2,CG,32,9.0,8,0,0,8,1,1B
56,May 31,CLE,,COL,W,7-6,GS,33,8.0,8,1,0,9,0,1B
141 (84),Sep 6,CLE,,CHW,W,3-1,CG,33,9.0,14,0,1,15,0,1B
143 (1),Sep 8,CLE,,LAA,L,3-12,GF,8,1.0,0,0,0,0,0,1B
147 (3),Sep 12,CLE,@,DET,L,2-7,GF,4,1.0,1,0,0,1,0,1B
148,Sep 13,CLE,@,DET,L,4-5,CG,34,8.0,3,0,0,3,0,1B
152 (3),Sep 17,CLE,@,HOU,W,2-0,GF,4,1.0,0,0,0,0,0,1B
162 (9),Sep 28,CLE,,TBR,W,7-2,CG,33,9.0,9,3,0,12,2,1B
