901,9 (8),Apr 15,ARI,@,COL,W,5-2,CG,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.250,.250,.250,.500,8,.44,0.001,-0.39,C
902,13 (3),Apr 19,ARI,,ATL,L,2-10,CG,3,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,.286,.286,.286,.571,8,1.09,0.159,1.13,C
903,17 (3),Apr 23,ARI,,PHI,W,9-5,8-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.250,.250,.250,.500,4,.00,0.000,-0.77,PH C
904,19 (1),Apr 25,ARI,,PHI,L,2-7,CG,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.182,.182,.182,.364,8,.51,-0.038,-0.55,C
905,23 (3),Apr 30,ARI,@,MIA,W,9-5,CG,5,5,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.188,.188,.188,.375,8,.57,-0.028,-0.88,C
906,28 (4),May 5,ARI,@,NYM,L,3-4,GS-8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.158,.158,.158,.316,8,1.84,-0.122,-1.03,C
907,38 (9),May 16,ARI,@,COL,L,1-6,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.130,.130,.130,.261,8,.87,-0.088,-1.24,C
908,43 (4),May 21,ARI,,LAD,L,1-6,6-GF,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.120,.120,.120,.240,4,.59,-0.028,-0.46,PH C
909,44,May 22,ARI,,LAD,L,7-8,CG,4,4,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,.207,.207,.241,.448,8,.37,0.031,1.09,C
910,45,May 23,ARI,,LAD,W,11-4,CG,5,5,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,.206,.206,.235,.441,8,.21,0.009,-0.56,C
911,46,May 25,ARI,,MIL,L,1-7,CG,3,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.194,.216,.222,.438,8,.58,-0.029,-0.08,C
912,48 (1),May 27,ARI,,MIL,W,4-3,CG,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.205,.225,.231,.456,8,1.65,0.112,0.54,C
913,55 (6),Jun 4,ARI,,COL,L,0-4,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.186,.205,.209,.414,8,.67,-0.064,-0.92,C
914,60 (4),Jun 10,ARI,,OAK,W,4-3,CG,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.174,.191,.196,.387,8,.69,-0.053,-0.82,C
915,65 (4),Jun 16,ARI,@,LAA,L,0-2,GS-9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.167,.184,.188,.371,9,.44,-0.022,-0.19,C
916,76 (10),Jun 29,ARI,@,MIL,W,9-3,CG,4,4,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,.173,.189,.212,.400,8,.38,0.099,0.22,C
917,83 (6),Jul 6,ARI,,LAD,W,5-3,CG,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.167,.196,.204,.400,8,1.03,0.013,-0.45,C
918,92 (8),Jul 19,ARI,@,CIN,L,6-7,GS-8,3,3,1,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,.193,.220,.281,.501,8,.50,0.028,1.22,C
919,94 (1),Jul 21,ARI,,HOU,W,12-3,8-GF,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,.207,.233,.310,.544,6,.00,0.000,1.00,C
920,100 (5),Jul 27,ARI,,NYM,W,11-5,CG,4,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,.197,.234,.295,.529,8,1.15,0.067,0.26,C
921,108 (7),Aug 5,ARI,@,PHI,L,4-5,GS-8,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.188,.224,.281,.505,8,.72,-0.053,-0.61,C
