469,117 (116),Aug 14,MIA,,CHW,W,5-4,GS-8,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.333,.333,.333,.667,6,1.70,-0.059,-0.56,,,2B
470,119 (1),Aug 16,MIA,@,CIN,L,3-6,7-7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.250,.250,.250,.500,9,1.22,-0.030,-0.29,,,PH
471,121 (1),Aug 18,MIA,@,CIN,L,4-5,5-5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.200,.200,.200,.400,9,.60,-0.015,-0.29,,,PH
472,122,Aug 19,MIA,@,PIT,W,6-5,CG,5,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.300,.300,.300,.600,7,1.74,0.206,0.29,,,LF
473,123,Aug 20,MIA,@,PIT,W,3-1,7-7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.273,.273,.273,.545,9,.33,-0.009,-0.23,,,PH
474,124,Aug 21,MIA,@,PIT,W,3-2,9-9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.333,.333,.333,.667,7,.90,0.055,0.75,,,PH
475,125,Aug 23,MIA,,KCR,L,0-1,8-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.308,.308,.308,.615,4,3.55,-0.097,-0.34,,,LF
476,128 (2),Aug 26,MIA,,SDP,W,7-6,GS-9,4,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.353,.353,.353,.706,7,1.33,0.044,0.23,,,2B SS
477,129,Aug 27,MIA,,SDP,L,0-1,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.333,.333,.333,.667,1,1.55,-0.096,-0.68,,,2B 3B
478,133 (3),Aug 31,MIA,@,NYM,L,2-5,7-7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.318,.318,.318,.636,9,1.54,-0.038,-0.23,,,PH
479,134,Sep 1,MIA,@,NYM,W,6-4,9-9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.304,.304,.304,.609,6,.06,-0.002,-0.22,,,PH
480,139 (4),Sep 6,MIA,,PHI,L,3-4,5-6,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.304,.304,.304,.609,9,,,,,,PR
481,142 (2),Sep 10,MIA,,LAD,L,0-5,6-7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.292,.292,.292,.583,9,.23,-0.006,-0.10,,,PH
