1,62,Jun 11,CHW,,KCR,L,1-4,9-GF,,99,0.2,3,1,1,1,0,0,0,13.50,6,16,6,0,1,3,2,2,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.11,-0.018,-0.74,,, 9t --- 1 out d3, 9t end d 4
2,63,Jun 12,CHW,,KCR,L,1-3,9-GF,,0,0.2,1,0,0,0,0,0,0,6.75,2,11,7,1,1,1,1,0,0,0,,2,0,0,0,0,2,0,0,0,0,0,0,.62,0.027,0.90,,, 9t 12- 1 out d2, 9t end d 2
3,64,Jun 13,CHW,,DET,W,10-9,6-6,,0,0.1,2,1,1,2,0,0,0,10.80,4,14,3,1,0,0,2,2,0,0,,0,0,0,0,0,2,0,0,1,0,0,0,1.55,-0.147,-1.41,,, 6t --- 0 out d1, 6t 12- 1 out d2
