62 (61),Jun 11,CHW,,KCR,L,1-4,GF,6,0.2,0,0,0,0,0,P
63,Jun 12,CHW,,KCR,L,1-3,GF,2,0.2,0,0,0,0,0,P
64,Jun 13,CHW,,DET,W,10-9,,4,0.1,0,0,0,0,0,P
