8,1,Apr 4,MIL,,SFG,L,3-12,GS-6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,9,1.10,-0.042,-0.37,,,CF
9,4 (2),Apr 8,MIL,,HOU,W,6-4,CG,3,2,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,.000,.200,.000,.200,9,.25,0.003,-0.18,,,CF
10,6 (1),Apr 10,MIL,,HOU,W,3-2,GS-8,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,.125,.000,.125,9,1.07,-0.088,-1.06,,,CF
11,7,Apr 11,MIL,@,STL,L,1-10,CG,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.000,.083,.000,.083,9,.09,-0.009,-0.70,,,CF
12,9 (1),Apr 14,MIL,@,STL,L,0-7,CG,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.000,.067,.000,.067,9,.20,0.005,-0.26,,,CF
13,10,Apr 15,MIL,@,PIT,W,8-4,GS-8,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,.000,.111,.000,.111,9,.91,0.004,-0.17,,,CF
14,42 (31),May 20,MIL,@,NYM,L,2-3,GS-8,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.100,.000,.100,7,.58,-0.028,-0.30,,,CF
15,46 (3),May 25,MIL,@,ATL,W,3-2,CG(13),6,5,1,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,.043,.154,.043,.197,8,2.07,0.031,0.42,,,CF
16,47,May 26,MIL,@,ATL,W,6-2,7-GF,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.040,.143,.040,.183,3,.24,-0.012,-0.68,,,PH CF
17,48,May 27,MIL,,CIN,W,9-5,CG,4,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.107,.219,.143,.362,8,.80,0.095,1.06,,,CF
18,49,May 28,MIL,,CIN,L,6-7,GS-8,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.097,.200,.129,.329,8,.65,-0.055,-1.06,,,CF
19,50,May 29,MIL,,CIN,W,5-4,GS-8,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,.091,.211,.121,.332,7,.66,-0.061,-0.51,,,CF
20,51,May 30,MIL,,STL,L,0-6,8-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.088,.205,.118,.323,9,.17,-0.004,-0.24,,,CF
21,52,May 31,MIL,,STL,L,3-10,5-6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.086,.200,.114,.314,9,1.66,-0.071,-0.53,,,PH
22,53,Jun 1,MIL,,STL,W,3-1,CG,3,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,.083,.233,.111,.344,7,1.00,0.013,0.28,,,CF
23,54,Jun 2,MIL,@,PHI,W,4-1,6-GF,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,.105,.244,.132,.376,9,.80,0.003,-0.14,,,CF
24,61 (6),Jun 10,MIL,,NYM,L,1-2,9-GF(11),1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,.103,.239,.128,.367,4,2.38,0.146,0.31,,,PR CF
25,63 (1),Jun 12,MIL,,NYM,W,5-3,CG,4,4,1,2,0,0,0,1,0,0,1,0,0,0,0,0,2,0,.140,.260,.163,.423,8,.65,0.089,1.55,,,CF
26,64,Jun 13,MIL,@,SFG,L,5-11,9-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.136,.255,.159,.414,6,.08,-0.002,-0.57,,,PH
27,65,Jun 14,MIL,@,SFG,L,2-3,CG,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,.130,.259,.152,.411,8,1.44,-0.050,-0.35,,,CF
28,66,Jun 15,MIL,@,SFG,L,1-10,8-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.128,.255,.149,.403,9,.00,0.000,-0.10,,,CF
29,67,Jun 16,MIL,@,LAD,W,8-6,GS-9,3,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.140,.259,.160,.419,8,.64,-0.025,-0.33,,,CF
30,68,Jun 17,MIL,@,LAD,L,2-3,CG(10),5,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.127,.238,.145,.384,8,1.50,-0.253,-2.00,,,CF
31,69,Jun 18,MIL,@,LAD,L,6-10,8-8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.125,.234,.143,.377,9,.11,-0.003,-0.10,,,PH
32,73 (3),Jun 24,MIL,,WSN,W,5-3,5-6,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.140,.246,.211,.457,9,1.36,0.153,1.00,,,PH
33,74,Jun 25,MIL,,WSN,W,6-5,CG,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.133,.246,.200,.446,8,.52,-0.028,-0.96,,,CF
34,76 (1),Jun 28,MIL,,LAD,L,5-6,GS-5,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,.131,.254,.197,.450,8,1.10,0.048,0.42,,,CF
35,78 (1),Jun 30,MIL,,LAD,L,1-8,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.131,.254,.197,.450,1,,,,,,CF
36,79,Jul 1,MIL,@,STL,L,1-7,CG,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.125,.253,.188,.441,8,.91,-0.007,-0.35,,,CF
37,98 (18),Jul 26,MIL,,ARI,W,9-4,CG,4,3,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.134,.266,.194,.460,8,.98,-0.082,-0.45,,,CF
38,99,Jul 27,MIL,,ARI,L,1-8,GS-8,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.129,.256,.186,.442,8,.15,-0.012,-0.63,,,CF
39,100,Jul 28,MIL,,ARI,W,6-4,CG,4,4,0,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,.135,.256,.203,.459,7,.74,0.138,1.46,,,CF
