12 (11),Apr 27,CHW,,SLB,W,14-4,GF,0, ,2,0,0,2,0,
23 (10),May 12,CHW,,WSH,L,5-6,CG,0,9.0,5,0,0,5,0,
41 (17),Jun 3,CHW,@,BOS,L,4-6,GF,0,6.0,5,1,0,6,0,
48 (6),Jun 16,CHW,@,PHA,L,6-10,GF,0,1.0,1,0,0,1,0,
51 (2),Jun 19,CHW,@,DET,L,5-8,CG,0,8.0,5,1,1,7,0,
52,Jun 20 (1),CHW,@,SLB,W,6-3,CG,0,9.0,8,0,0,8,0,
54 (1),Jun 21,CHW,@,SLB,W,4-2,GS,0, ,6,0,0,6,0,
57 (2),Jun 26,CHW,,DET,L,3-6,GF,0,2.0,1,0,0,1,0,
67 (9),Jul 5,CHW,@,DET,L,1-8,CG,0,8.0,2,2,1,5,0,
113 (45),Aug 18,CHW,,PHA,W,7-5,GF,0,5.0,1,0,0,1,0,
114,Aug 19,CHW,,PHA,L,1-3,CG,0,13.0,8,1,0,9,0,
115,Aug 20,CHW,,WSH,W,11-0,CG,0,9.0,5,1,0,6,0,
116,Aug 21,CHW,,WSH,L,4-7,CG,0,9.0,5,3,1,9,0,
117,Aug 22,CHW,,WSH,W,3-1,CG,0,9.0,6,1,0,7,0,
118,Aug 24,CHW,,NYY,W,5-3,CG,0,9.0,5,2,0,7,0,
119,Aug 25,CHW,,NYY,W,6-5,CG,0,9.0,8,1,0,9,0,
120,Aug 26,CHW,,NYY,L,2-3,GS,0, ,5,3,0,8,0,
121,Aug 27,CHW,,BOS,W,5-0,CG,0,9.0,6,2,0,8,0,
122,Aug 28,CHW,,BOS,L,1-4,GS,0,8.0,6,2,1,9,0,
123,Aug 29,CHW,,BOS,W,3-0,CG,0,9.0,9,0,0,9,0,
124,Sep 1,CHW,,CLE,L,1-2,CG,0,9.0,5,2,0,7,0,
125,Sep 2,CHW,,CLE,L,2-5,CG,0,9.0,6,1,0,7,0,
126,Sep 3 (1),CHW,,CLE,L,2-7,GS,0, ,8,3,0,11,1,
127,Sep 3 (2),CHW,,CLE,L,1-3,GF,0, ,2,0,0,2,0,
128,Sep 4 (1),CHW,@,CLE,L,8-9,CG,0,8.0,6,0,0,6,0,
130 (1),Sep 8,CHW,@,DET,W,9-3,CG,0,9.0,5,0,0,5,0,
131,Sep 9,CHW,@,DET,L,0-1,CG,0,8.0,5,1,0,6,1,
132,Sep 10,CHW,,SLB,W,8-3,CG,0,9.0,5,0,0,5,0,
133,Sep 11 (1),CHW,@,SLB,W,7-6,CG,0,9.0,7,5,1,13,0,
134,Sep 11 (2),CHW,@,SLB,W,2-0,CG,0,7.0,7,1,0,8,0,
135,Sep 12,CHW,@,SLB,W,5-0,CG,0,9.0,5,1,0,6,0,
136,Sep 13,CHW,@,SLB,L,2-6,CG,0,8.0,4,1,1,6,1,
138 (1),Sep 18 (2),CHW,@,PHA,T,1-1,CG,0,12.0,11,2,0,13,1,
141 (2),Sep 22 (1),CHW,@,WSH,W,5-0,CG,0,9.0,6,0,0,6,0,
143 (1),Sep 23,CHW,@,NYY,W,3-2,GF,0, ,2,1,0,3,0,
144,Sep 25,CHW,@,NYY,L,3-7,CG,0,8.0,4,3,0,7,0,
145,Sep 26,CHW,@,NYY,W,5-4,GF,0, ,2,0,0,2,0,
148 (2),Sep 30 (1),CHW,@,BOS,W,9-1,CG,0,9.0,8,1,0,9,0,
151 (2),Oct 4 (2),CHW,,SLB,L,1-2,GS,0, ,4,0,1,5,0,
