4,141,Sep 11,SFG,,SDP,W,9-1,9-GF,,99,1.0,1,0,0,0,1,0,1,0.00,5,22,14,3,1,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.00,0.000,0.46,2.45,2.00, 9t --- 0 out a8, 9t end a 8
5,148,Sep 19,SFG,,ARI,L,0-6,8-8,,7,0.2,0,0,0,1,1,0,0,0.00,3,11,5,2,1,0,1,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,.03,0.002,0.65,3.50,1.67, 8t -2- 1 out d6, 8t 3 out d6
6,160,Oct 2,SFG,,COL,L,3-9,8-8,,12,1.0,0,0,0,0,1,0,0,0.00,3,7,6,2,2,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,0.46,4.25,2.00, 8t --- 0 out d8, 8t 3 out d8
7,162,Oct 4,SFG,,COL,L,3-7,7-7,H(1),1,0.1,0,0,0,0,0,0,0,0.00,1,3,2,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,.29,0.007,0.10,0.75,0.33, 7t --- 2 out a3, 7t 3 out a3
