7,44 (43),May 23,CLE,@,CIN,W,8-7,GS-7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.68,-0.056,-0.72,,,P
8,93 (48),Jul 19,CLE,@,SFG,L,4-5,GS-7,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.000,.200,.000,.200,9,.84,0.002,-0.06,,,P
